genotype,stratify_by,signal,quartile,position,mean,sem,n
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,989.8989898989898,0.7370855151381701,0.02880495763901252,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1030.30303030303,0.7593471921758497,0.03012910995614953,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1070.7070707070707,0.7795069600725685,0.03088030204695739,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1111.1111111111109,0.7911164910634518,0.030970388863475862,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1151.5151515151515,0.7859089533863362,0.030046793525784238,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1191.9191919191917,0.7645846352766951,0.029698283119337126,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1232.3232323232323,0.7217741101819172,0.028731494636259895,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1272.7272727272725,0.7153705932501665,0.02864609567118742,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1313.1313131313127,0.7275625857547212,0.02920678986861699,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1353.5353535353534,0.7239407210622923,0.029480215741929418,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1393.9393939393935,0.7173396107497413,0.030268288503118943,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1434.3434343434342,0.727607941924738,0.02973192895167018,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1474.7474747474744,0.7165473911690222,0.028870036805330616,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1515.151515151515,0.7311159473233991,0.028145230219455787,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1555.5555555555552,0.7449032250115701,0.028513260382091087,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1595.9595959595958,0.7413004505347957,0.029140956813236238,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1636.363636363636,0.73786357624287,0.029752037930142902,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1676.7676767676767,0.7537490771762605,0.030327230150003055,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1717.1717171717169,0.764011167139832,0.030457812408156097,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1757.5757575757575,0.7419596518242642,0.029646669147540057,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1797.9797979797977,0.7276909634972094,0.02895931200057296,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1838.3838383838383,0.7448549265524317,0.029301773931454295,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1878.7878787878785,0.7538077639369813,0.02984220850370712,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1919.1919191919187,0.7788507553981796,0.030456521396256035,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,1959.5959595959594,0.7858854559571602,0.030236414131317665,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q3,2000,0.785128413180909,0.03013770328610411,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-2000,1.545028952422455,0.062345897868887945,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1959.5959595959596,1.5556768529000178,0.0640155653695272,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1919.1919191919192,1.5858014755835386,0.0635003346509385,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1878.7878787878788,1.6083104336220737,0.06349790798840739,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1838.3838383838383,1.6048900265676824,0.06373125335943615,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1797.979797979798,1.6521754426846336,0.06647632291245378,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1757.5757575757575,1.6781184253180401,0.06511170186013977,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1717.1717171717173,1.7000337780188506,0.06669627196786507,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1676.7676767676767,1.695376563308737,0.06764114530376729,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1636.3636363636365,1.713470940539993,0.06829221466451789,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1595.9595959595958,1.7470313759493772,0.0703783066254974,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1555.5555555555557,1.7432287220765408,0.06725974272910054,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1515.1515151515152,1.734807603917778,0.06549140746626504,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1474.7474747474748,1.7045845017922283,0.06499305923815533,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1434.3434343434344,1.7090009472366239,0.06354690027903895,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1393.939393939394,1.6788169635371648,0.06193812415944037,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1353.5353535353536,1.705293518270609,0.06416151726742082,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1313.1313131313132,1.7306600255503344,0.0684202430657629,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1272.7272727272727,1.7511943456552053,0.07015045574355579,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1232.3232323232323,1.7408279706360077,0.07015426547543302,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1191.919191919192,1.805553876862934,0.07389718498035248,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1151.5151515151515,1.8183014030180047,0.07481639085591349,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1111.1111111111113,1.812362606824519,0.07676734685572678,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1070.7070707070707,1.8231808851519715,0.08023388368361517,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-1030.3030303030305,1.810559096710786,0.08023243676050383,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-989.89898989899,1.7860148851265614,0.07996150494853387,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-949.4949494949497,1.7619895206159832,0.07922657719463667,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-909.0909090909092,1.7662218014411475,0.07877604349114481,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-868.6868686868688,1.7518105077764758,0.07031235629855938,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-828.2828282828284,1.7685383497186622,0.06667096903961925,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-787.878787878788,1.7948440667286452,0.06630937361373523,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-747.4747474747476,1.8450502184574458,0.06800178319331929,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-707.0707070707072,1.8741469257877867,0.0698729425197609,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-666.6666666666667,1.8736197382731938,0.06964129364823245,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-626.2626262626263,1.8679707411173474,0.06895627810843792,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-585.8585858585859,1.8954603818412745,0.07103651925542151,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-545.4545454545455,1.9197551001979944,0.07146616748263196,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-505.0505050505051,1.9796621601119766,0.07412977002078006,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-464.64646464646466,2.0578868242779573,0.07702540867898734,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-424.24242424242425,2.118852372583467,0.08047610319235084,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-383.83838383838383,2.198620023370461,0.08733059353211067,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-343.43434343434365,2.293612165767491,0.09179878224309539,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-303.03030303030323,2.4381408659447166,0.10166147623514131,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-262.6262626262628,2.5605742832741534,0.11593671473483703,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-222.2222222222224,2.7487512427432477,0.13820293126588673,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-181.81818181818198,2.9609345064260637,0.15860427282129658,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-141.41414141414157,3.1235075106987384,0.17523221192179497,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-101.01010101010115,3.26324320671038,0.18758592659515153,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-60.60606060606074,3.380721251673505,0.19184014069847635,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,-20.20202020202032,3.3686606163096826,0.18698194336632415,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,20.202020202020094,3.3337104049412476,0.17715588647781882,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,60.60606060606051,3.2532680718986207,0.1610119271856314,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,101.0101010101007,3.16250966029393,0.15472214733984482,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,141.41414141414134,3.09409567964368,0.1542820356575657,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,181.81818181818153,3.0272274455669734,0.15199038937017495,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,222.22222222222217,2.919398545146479,0.1448215157930255,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,262.62626262626236,2.7584998130651783,0.1319448848946835,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,303.030303030303,2.6332843976302662,0.12349750692841875,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,343.4343434343432,2.5026999173953466,0.1051080445308412,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,383.83838383838383,2.4072510033130046,0.09375961188709969,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,424.242424242424,2.3130538598367965,0.08777711649436255,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,464.64646464646466,2.258980769722924,0.0873933651085383,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,505.05050505050485,2.2176433796078006,0.08478222992423516,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,545.4545454545455,2.1749035948924527,0.08109441321199992,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,585.8585858585857,2.1368130377321126,0.08037141187045406,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,626.2626262626259,2.107455269907794,0.0822141191446136,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,666.6666666666665,2.0826533775479072,0.08340649900215223,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,707.0707070707067,2.045249059375893,0.0841744088404877,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,747.4747474747473,2.003613913587689,0.08867399414256855,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,787.8787878787875,1.9793356284295935,0.09703269557247395,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,828.2828282828282,1.9879869597720117,0.10149508587236046,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,868.6868686868684,2.014483375596119,0.10749344763317585,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,909.090909090909,1.9898334154870423,0.10787067279069501,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,949.4949494949492,1.9788989359349387,0.10187174144475131,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,989.8989898989898,1.9833028192929623,0.09832170130304516,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1030.30303030303,1.9544429870441606,0.09808217650075035,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1070.7070707070707,1.8851608041754602,0.09292792840743172,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1111.1111111111109,1.852051676725241,0.0840741549569403,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1151.5151515151515,1.8131634826228487,0.07926759964123214,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1191.9191919191917,1.8014605234231071,0.08069106817405408,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1232.3232323232323,1.808412632916854,0.08377355381582928,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1272.7272727272725,1.8076062261065602,0.07969758069439482,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1313.1313131313127,1.7982968276704154,0.07436374356208403,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1353.5353535353534,1.7978761782517356,0.07263455142877041,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1393.9393939393935,1.7813552281339526,0.07272749503151842,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1434.3434343434342,1.7718826295202017,0.06986167284644107,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1474.7474747474744,1.7251069381943211,0.06900778428205807,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1515.151515151515,1.735738405991982,0.0696169739223815,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1555.5555555555552,1.7321813079083255,0.06844077331106291,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1595.9595959595958,1.7062933783060235,0.06836585452018226,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1636.363636363636,1.6968595079531654,0.06608077507972772,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1676.7676767676767,1.664279279244109,0.06421239152841801,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1717.1717171717169,1.6691643178598643,0.0658948792530416,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1757.5757575757575,1.6705326882107387,0.06768716136699883,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1797.9797979797977,1.6666467538282523,0.06841041475824335,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1838.3838383838383,1.65977093182152,0.06964200231644517,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1878.7878787878785,1.694825648888703,0.07134199055368556,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1919.1919191919187,1.7143321325429417,0.07724382469961975,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,1959.5959595959594,1.7077979076395,0.08066298241754523,6117
DHX36KO,G4_quartile,S9.6 (R-loop),Q4,2000,1.6802657594407473,0.0814695726143565,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-2000,1.2601275880585752,0.028301778559625117,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1959.5959595959596,1.2285149470532153,0.02704021307666609,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1919.1919191919192,1.2106962415366245,0.026404499132467302,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1878.7878787878788,1.201242326396812,0.026541628162043626,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1838.3838383838383,1.1854010829289894,0.02577161721648753,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1797.979797979798,1.171901502289072,0.024235981548867205,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1757.5757575757575,1.158211635587269,0.02342405113219867,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1717.1717171717173,1.14543147041593,0.023187566449319855,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1676.7676767676767,1.1372913773813917,0.0231657877856772,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1636.3636363636365,1.1297177511183876,0.022745906532590163,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1595.9595959595958,1.1308304329094598,0.02236998686146919,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1555.5555555555557,1.1191400618203575,0.021851094430745698,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1515.1515151515152,1.105324868632274,0.021730557308540517,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1474.7474747474748,1.1033381131321673,0.02146729144195287,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1434.3434343434344,1.108188303862553,0.02135567467434071,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1393.939393939394,1.1116971660896469,0.02157862322413078,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1353.5353535353536,1.1030462111277877,0.02173049844797445,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1313.1313131313132,1.1048795025961262,0.02236406166425387,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1272.7272727272727,1.090211741388778,0.02238879658505354,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1232.3232323232323,1.0886518721529355,0.0223783201431367,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1191.919191919192,1.0940999223504615,0.02225946862836589,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1151.5151515151515,1.1082694496405836,0.022592454867951674,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1111.1111111111113,1.1107342676511585,0.0227205749861386,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1070.7070707070707,1.1119595012738288,0.02291606351242223,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-1030.3030303030305,1.118745598147225,0.023244562208667132,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-989.89898989899,1.1282116627179033,0.023470719157532287,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-949.4949494949497,1.131284081703281,0.02341957102273634,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-909.0909090909092,1.1351671674506396,0.023327301553951754,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-868.6868686868688,1.1421272413461112,0.023426711975211078,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-828.2828282828284,1.1503274152135832,0.02379447933030426,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-787.878787878788,1.1468544204808648,0.024028806091738714,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-747.4747474747476,1.148364903002864,0.023983071205639205,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-707.0707070707072,1.143444448149725,0.023862746405115084,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-666.6666666666667,1.1452166661156775,0.02369572141037804,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-626.2626262626263,1.1511785035629092,0.02417594365717092,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-585.8585858585859,1.1613465395265188,0.02446662178196326,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-545.4545454545455,1.1462813933469143,0.024133309163551043,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-505.0505050505051,1.1379872850104693,0.024145555685753033,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-464.64646464646466,1.1418083899292817,0.024269145230305537,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-424.24242424242425,1.1409133986593263,0.023840440392918775,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-383.83838383838383,1.1364825775838578,0.02402911006452818,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-343.43434343434365,1.1329787853600162,0.02345536158173222,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-303.03030303030323,1.125488523489025,0.023082557987070138,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-262.6262626262628,1.11905156249227,0.02257476317768781,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-222.2222222222224,1.1194081040027408,0.022461913685935996,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-181.81818181818198,1.1124840501957403,0.02197898467424736,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-141.41414141414157,1.1077477256209611,0.021740417136040576,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-101.01010101010115,1.107971557689265,0.021624309289154323,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-60.60606060606074,1.1130930870010791,0.021591553448728318,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,-20.20202020202032,1.1107543224237684,0.02168388362033235,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,20.202020202020094,1.1076460690906487,0.021593137557208493,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,60.60606060606051,1.1100776615656913,0.02127046839515941,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,101.0101010101007,1.1094660057752632,0.021203835238461862,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,141.41414141414134,1.113991355721811,0.021572883735541244,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,181.81818181818153,1.1197934211331353,0.02184986630609644,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,222.22222222222217,1.1196049722894426,0.02176526682825768,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,262.62626262626236,1.1223982536214683,0.021652160902233604,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,303.030303030303,1.122420428986716,0.021546047738442636,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,343.4343434343432,1.1184359475208905,0.02121057975009024,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,383.83838383838383,1.116430752758682,0.021199088995071426,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,424.242424242424,1.1170666897224226,0.0214622450569098,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,464.64646464646466,1.118518257441183,0.021939412534792122,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,505.05050505050485,1.1122537122049478,0.022230589264402644,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,545.4545454545455,1.10916220314633,0.021980478743776354,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,585.8585858585857,1.1101435049128756,0.022002405350903104,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,626.2626262626259,1.1017812478592446,0.021778642163479033,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,666.6666666666665,1.0947662469617305,0.021739668563637675,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,707.0707070707067,1.0966564986459744,0.021882103218095767,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,747.4747474747473,1.094003990861489,0.02177090633270203,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,787.8787878787875,1.1010335127137265,0.021769582809783496,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,828.2828282828282,1.1090714203997076,0.021722755474131016,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,868.6868686868684,1.111629533240624,0.021796094085013575,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,909.090909090909,1.1132330899108314,0.022300593629206153,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,949.4949494949492,1.1210665736461751,0.022573943212020223,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,989.8989898989898,1.1233061909779238,0.02241119209006346,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1030.30303030303,1.1245692220675632,0.021981964703682837,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1070.7070707070707,1.1270390634378105,0.021745801873503234,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1111.1111111111109,1.1255274641785722,0.021366290155244855,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1151.5151515151515,1.1211939790524184,0.021255231078080937,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1191.9191919191917,1.1246215191871882,0.021884089433138056,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1232.3232323232323,1.1259548089597546,0.022559860344541337,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1272.7272727272725,1.1408856941395864,0.02300059966058494,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1313.1313131313127,1.1483797615012983,0.02305722712246677,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1353.5353535353534,1.1470081621347608,0.022881032685029522,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1393.9393939393935,1.1483091251665203,0.02370447347285218,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1434.3434343434342,1.1559034385891354,0.024169787857874044,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1474.7474747474744,1.1629612855453622,0.02463056926759519,6117
DHX36KO,Rloop_quartile,BG4 (G4),Q1,1515.151515151515,1.1753419004364063,0.024803521424179655,6117
