motif_id,tf,motif_gc,frac_unclassified,frac_classified,frac_background,log2OR_vs_classified,p_vs_classified,log2OR_vs_background,p_vs_background,q_vs_classified,q_vs_background
MA0730.1,RARA(var.2),0.5,0.012190812720848057,0.024617196702002356,0.023439340400471142,-1.03037958838278,1.1392262586438472e-17,-0.957990618510812,3.8862415062899126e-15,3.159341222856171e-17,1.017240759190272e-14
MA0641.1,ELF4,0.551,0.006654888103651354,0.013780918727915195,0.012956419316843345,-1.0572821816562674,6.138664309527271e-11,-0.9672673318800277,3.940783049314001e-9,1.2936281285048994e-10,8.032306433847662e-9
MA1474.1,CREB3L4,0.602,0.0031213191990577148,0.006537102473498233,0.006124852767962308,-1.0643846189673734,6.600924478772423e-6,-0.9702453289071805,5.519742842372669e-5,1.0681756314889863e-5,8.798564445320538e-5
MA0821.1,HES5,0.702,0.00441696113074205,0.008892815076560659,0.008716136631330978,-1.011269615192977,4.388808672809209e-7,-0.9821576029079273,1.0665786744329251e-6,7.649652499802968e-7,1.9219026355723725e-6
MA1537.1,NR2F1(var.2),0.509,0.015371024734982332,0.03574793875147232,0.029976442873969375,-1.2462424208997382,2.686354138696521e-33,-0.9838309618259755,1.0721377820017236e-19,1.237049498436793e-32,3.4326814822887804e-19
MA1493.1,HES6,0.62,0.005948174322732627,0.0107773851590106,0.011778563015312132,-0.861325974945673,1.1816129947880777e-6,-0.9906089751575725,1.0409988791668225e-8,2.0033711229816047e-6,2.0653860740916212e-8
MA0159.1,RARA::RXRA,0.535,0.013250883392226149,0.03268551236749117,0.026089517078916373,-1.3293569291693692,1.0397522959517853e-33,-0.9947002531138069,1.1808695553319382e-17,4.878334671572528e-33,3.40126906670898e-17
MA0258.2,ESR2,0.581,0.017314487632508833,0.03598351001177856,0.0342756183745583,-1.0817559893441382,5.535907579949864e-27,-1.0091079412916875,3.6708922128119045e-23,2.0648935273212991e-26,1.355685936018654e-22
MA0119.1,NFIC::TLX1,0.598,0.010541813898704358,0.020318021201413426,0.021083627797408716,-0.9590266770657785,2.398187725584071e-13,-1.0134419365121896,5.5304473198794426e-15,5.697605233394004e-13,1.4226598967689876e-14
MA1565.1,TBX18,0.504,0.016431095406360424,0.037868080094228505,0.03286219081272085,-1.2348823096237722,1.1470902925262748e-34,-1.0230129123589065,9.26194613797682e-23,5.556684144315591e-34,3.3059386693448365e-22
MA0073.1,RREB1,0.623,0.061071849234393405,0.22555948174322732,0.11696113074204947,-2.162272102998766,0,-1.0256524134430085,4.756932983810533e-74,0,6.695607558344637e-73
MA1106.1,HIF1A,0.618,0.002355712603062426,0.003945818610129564,0.004888103651354535,-0.7392668155499689,0.011468241811168152,-1.0475209318348786,1.2835491525073375e-4,0.014878797201967723,1.9948493078551536e-4
MA1117.1,RELB,0.549,0.011896348645465253,0.033097762073027094,0.024558303886925797,-1.5052226047537307,6.660487379641233e-41,-1.0624604759655192,1.8110446634452994e-18,3.680535989046193e-40,5.492029751748754e-18
MA1107.2,KLF9,0.661,0.051531213191990576,0.17479387514723205,0.10241460541813899,-1.9623941066136554,3.4067081334128614e-295,-1.0700421521085597,2.8265929210135174e-70,1.0165617070103979e-293,3.6993654720633055e-69
MA0101.1,REL,0.559,0.009305064782096584,0.0212603062426384,0.019434628975265017,-1.207027948879556,1.4096468682827694e-19,-1.0749940516921865,3.3258281645173968e-15,4.2574759665544366e-19,8.736154263133725e-15
MA0065.2,Pparg::Rxra,0.547,0.027031802120141342,0.07002355712603063,0.05594817432273263,-1.437414965109787,3.5912333848942926e-78,-1.0921470168465548,2.4297324009131684e-41,4.1860314142674095e-77,1.5625692854148481e-40
MA1566.1,TBX3,0.57,0.013074204946996466,0.030742049469964665,0.027502944640753826,-1.2576858679368095,2.6568531497675476e-29,-1.0924081239951444,2.286437696384459e-21,1.0830669124189017e-28,7.824231750012874e-21
MA0637.1,CENPB,0.566,0.0010011778563015312,0.002591283863368669,0.0021790341578327445,-1.348748512802585,7.220903055630137e-4,-1.101237617348011,0.009019234976165514,0.0010125552029135493,0.012123151877872926
MA0745.2,SNAI2,0.564,0.015312131919905771,0.03268551236749117,0.032332155477031804,-1.1181842411421818,5.708456009958475e-26,-1.1019899110863152,3.844704861571198e-25,2.0672369822470984e-25,1.5256116099638901e-24
MA1560.1,SOHLH2,0.652,0.0031213191990577148,0.005948174322732627,0.006713780918727915,-0.9279656804806017,1.3117519672627514e-4,-1.1029450926985582,2.547460935919776e-6,1.9416011261468504e-4,4.419548507432914e-6
MA0500.2,MYOG,0.591,0.01071849234393404,0.019434628975265017,0.022850412249705535,-0.8695207221148054,4.378230895355355e-11,-1.1078192756055296,2.0489747633722328e-18,9.305299851666937e-11,6.163448280143894e-18
MA0763.1,ETV3,0.544,0.0033568904593639574,0.00800942285041225,0.007243816254416961,-1.2540174522216352,1.1354609760407468e-8,-1.1085145503957035,9.083121783310269e-7,2.1176347203159928e-8,1.640680109043453e-6
MA0499.2,MYOD1,0.588,0.01690223792697291,0.03433451118963486,0.03580683156654888,-1.04698129020254,1.4572509794827392e-24,-1.1097071412137638,6.136587721562617e-28,5.10379920513673e-24,2.6928790825210073e-27
MA1575.1,THRB(var.2),0.542,0.006419316843345112,0.01425206124852768,0.014016489988221437,-1.158471874616684,7.623843548908805e-13,-1.13413167384453,2.8146987866674393e-12,1.7662693439397416e-12,6.708515319022076e-12
MA1574.1,THRB,0.52,0.013780918727915195,0.03539458186101296,0.029917550058892815,-1.390945102069169,7.343179885549554e-39,-1.1404599299832079,1.1834418673184911e-24,3.9128658532999765e-38,4.622238916332955e-24
MA1149.1,RARA::RXRG,0.552,0.011307420494699646,0.03115429917550059,0.024676089517078916,-1.4890264434482234,5.085771886875434e-38,-1.1434523547802389,1.020800166980143e-20,2.6718210053585027e-37,3.384519664743052e-20
MA1527.1,NFIC(var.2),0.604,0.009305064782096584,0.018904593639575973,0.02037691401648999,-1.0343829164506613,5.2101621388914174e-14,-1.144586130815454,2.054896067006643e-17,1.2743544116763925e-13,5.873381095735463e-17
MA0111.1,Spz1,0.538,0.012720848056537103,0.026207302709069492,0.027974087161366314,-1.060901191931222,1.487485528621774e-19,-1.1575409289457936,1.0810919795336885e-23,4.474452436902595e-19,4.073205135010766e-23
MA0764.2,ETV4,0.533,0.03191990577149588,0.07744405182567726,0.06861012956419317,-1.3474040487573256,5.649144459704812e-78,-1.1589934553134007,5.489623693888915e-55,6.48347964144583e-77,4.994218628830647e-54
MA1620.1,Ptf1a(var.3),0.551,0.01702002355712603,0.03663133097762073,0.037279151943462895,-1.1335836330936249,1.7342367701815427e-29,-1.159824857769553,4.795489558776265e-31,7.108465003051817e-29,2.369162391289466e-30
MA1621.1,Rbpjl,0.557,0.015783274440518257,0.03674911660777385,0.03498233215547703,-1.2488429737085134,2.7882808503972264e-34,-1.1751745406286886,7.56216266110912e-30,1.3333702015361095e-33,3.57048945897937e-29
MA1116.1,RBPJ,0.528,0.019375736160188457,0.05206124852767962,0.04387514723203769,-1.4734887967627952,4.193356753824608e-61,-1.214430215673592,8.099359141329673e-39,3.475826820392398e-60,4.6477860918707197e-38
MA1531.1,NR1D1,0.546,0.008716136631330978,0.023380447585394582,0.020141342756183747,-1.4419928698898394,1.0938112798580579e-27,-1.2223651448936272,5.604130764556752e-19,4.163179667214853e-27,1.7275543596526187e-18
MA0024.3,E2F1,0.581,8.833922261484099e-4,0.0010600706713780918,0.0021201413427561835,-0.25551218876800863,0.7282043981224915,-1.2374151314027109,0.004571342131888766,0.7672888149708738,0.006258601616777644
MA1100.2,ASCL1,0.631,0.011248527679623086,0.024617196702002356,0.026383981154299175,-1.1475220427718305,8.793376349309827e-21,-1.2500179581295028,3.572966617939593e-25,2.721933094018727e-20,1.425365292504244e-24
MA0521.1,Tcf12,0.597,0.019964664310954065,0.039693757361601884,0.04628975265017668,-1.0197451893393195,5.875314365401623e-27,-1.2513167433499,9.627209894126698e-43,2.180589311736125e-26,6.355662461078334e-42
MA0645.1,ETV6,0.574,0.007538280329799764,0.021083627797408716,0.01802120141342756,-1.5000300070692774,1.4219529980306905e-26,-1.2694378381962124,4.16929886848339e-18,5.251370972925224e-26,1.2441187823554435e-17
MA1559.1,SNAI3,0.566,0.0143698468786808,0.037985865724381625,0.03409893992932862,-1.4355698742294343,1.5683022014885247e-43,-1.2741442910327125,6.25595329340887e-33,9.285344780241583e-43,3.2409313589465397e-32
MA0822.1,HES7,0.727,0.0035335689045936395,0.008186101295641932,0.008598351001177857,-1.2120096364429909,1.9323514218749473e-8,-1.283244945364099,1.6686351845548574e-9,3.559343606712866e-8,3.496634403589673e-9
MA0738.1,HIC2,0.629,0.010365135453474675,0.024970553592461718,0.02502944640753828,-1.287546264531953,5.537432134637517e-25,-1.2910279829790428,3.879872663809266e-25,1.957784062767577e-24,1.5314206387310648e-24
MA1475.1,CREB3L4(var.2),0.546,0.0019434628975265019,0.003297997644287397,0.004829210836277974,-0.7560490298128871,0.019030144975850635,-1.3044103036079473,5.376528978866791e-6,0.023980554310784753,9.178239400994567e-6
MA1581.1,ZBTB6,0.606,0.012603062426383982,0.033097762073027094,0.030624263839811542,-1.4211346789341077,1.2399870483702072e-37,-1.3054939147671252,7.272490732473036e-31,6.379519572994307e-37,3.5459333898201864e-30
MA1558.1,SNAI1,0.595,0.015547703180212015,0.04240282685512368,0.037809187279151946,-1.485631904259303,7.893824529116057e-51,-1.3134260091536922,5.479664646935863e-38,5.555465187472244e-50,3.050619273592652e-37
MA0779.1,PAX1,0.565,0.0033568904593639574,0.005948174322732627,0.008421672555948174,-0.8236016641078608,5.633179205229458e-4,-1.3267668974651268,9.227962779827091e-10,8.004479404002239e-4,1.950158706445045e-9
MA1643.1,NFIB,0.589,0.012308598351001178,0.02508833922261484,0.030742049469964665,-1.0443837859526652,2.3865070836958344e-18,-1.3456596619385974,2.1399457009509118e-32,6.954430798582392e-18,1.0859860495982179e-31
MA0147.3,MYC,0.666,0.0038280329799764428,0.009599528857479387,0.009717314487632508,-1.3281063877272445,5.882270004514419e-11,-1.3458185499292632,2.8243064235109593e-11,1.2466401770931125e-10,6.482869513659002e-11
MA1654.1,ZNF16,0.54,0.017785630153121318,0.04935217903415783,0.044287396937573616,-1.5180011585031066,1.1949844239574109e-60,-1.3542163259028528,3.3894120894722495e-46,9.689765002959005e-60,2.3412050173576833e-45
MA0527.1,ZBTB33,0.609,7.656065959952886e-4,0.00265017667844523,0.0020023557126030624,-1.7556305698859855,2.9668787476445622e-5,-1.3554236267696116,0.0030676998356961665,4.6206504086489426e-5,0.004245833167772431
MA1628.1,Zic1::Zic2,0.671,0.020259128386336867,0.05429917550058893,0.05041224970553593,-1.4720597391189152,1.5989581137745966e-63,-1.359046788347448,1.578295323227457e-52,1.4371358468383724e-62,1.3082314568085367e-51
MA0138.2,REST,0.596,0.013250883392226149,0.02838633686690224,0.03351001177856301,-1.1197013830575842,7.73071351612879e-23,-1.3664960407958318,6.015884897691751e-36,2.5518195942619813e-22,3.2056072383414614e-35
MA0597.1,THAP1,0.607,0.01065959952885748,0.026383981154299175,0.027149587750294465,-1.328251830361733,1.5675592887837332e-27,-1.37060937367028,1.3129406636504987e-29,5.936036697627741e-27,6.160086384171523e-29
MA1528.1,NFIX(var.2),0.615,0.006183745583038869,0.017255594817432274,0.015901060070671377,-1.4922799156526048,7.004115180770453e-22,-1.3725609418034623,4.77611901628364e-18,2.2425192810535438e-21,1.4195158510548188e-17
MA1604.1,Ebf2,0.628,0.01336866902237927,0.04057714958775029,0.0339811542991755,-1.6400270865775093,3.610847222239511e-56,-1.3744132497337227,9.769782981844898e-37,2.748665334480281e-55,5.319896426610433e-36
MA1099.2,HES1,0.737,0.001884570082449941,0.00530035335689046,0.0049469964664310955,-1.482423633575593,1.3787095741379164e-7,-1.3829447862708084,1.4230351054929663e-6,2.4605678045619277e-7,2.521577645362833e-6
MA0469.3,E2F3,0.442,6.478209658421672e-4,0.0011189634864546525,0.0017667844522968198,-0.7625205587317316,0.20028911545244032,-1.4087916084306211,0.004301192949506456,0.23346200019925073,0.005909189577038335
MA1629.1,Zic2,0.628,0.018138987043580683,0.050647820965842166,0.046878680800942284,-1.5284786601994556,8.424383984989228e-63,-1.4112615254955196,7.33881278533825e-52,7.393635826825841e-62,5.950819932459058e-51
MA0864.2,E2F2,0.534,7.067137809187279e-4,0.0014723203769140165,0.0019434628975265019,-1.0296748612198585,0.04691198849459179,-1.424019567479272,0.002443045382504302,0.05755977535685111,0.003432225716286647
MA1583.1,ZFP57,0.626,0.002061248527679623,0.00447585394581861,0.0055948174322732625,-1.1111355843757047,1.2156522676886533e-4,-1.432799014741934,1.3128241710657212e-7,1.8065270750911063e-4,2.498384774528133e-7
MA0657.1,KLF13,0.575,0.006007067137809187,0.020259128386336867,0.016136631330977622,-1.769714819893801,4.134238812245222e-32,-1.4359594148166155,1.723219243827334e-19,1.8579169602017684e-31,5.470304493171026e-19
MA0048.2,NHLH1,0.683,0.009363957597173145,0.021967020023557125,0.02502944640753828,-1.2460232633561434,3.8536508264961575e-21,-1.4385984838036578,2.0283346878152815e-29,1.2028550278519387e-20,9.45711048193875e-29
MA1652.1,ZKSCAN5,0.548,0.02561837455830389,0.1058303886925795,0.06713780918727916,-2.169181647236017,1.882145020316401e-208,-1.4517428385147964,3.216035632346854e-76,4.529290919858178e-207,4.70424035633481e-75
MA0781.1,PAX9,0.573,0.0032391048292108363,0.006478209658421673,0.008892815076560659,-0.9981824142686556,2.1290035338982484e-5,-1.4569642553151891,1.3488381146117437e-11,3.372052306344147e-5,3.124947930125344e-11
MA0632.2,TCFL5,0.75,0.002591283863368669,0.005771495877502945,0.007243816254416961,-1.1509255973617072,6.526484265889176e-6,-1.4793789693372417,6.975085673687855e-10,1.0584254918159404e-5,1.4909495451493237e-9
MA0028.2,ELK1,0.579,0.002237926972909305,0.007067137809187279,0.006301531213191991,-1.6531022467911736,3.8013559186481064e-11,-1.4872938234423076,8.011279632371979e-9,8.148883664688182e-11,1.615247190743107e-8
MA1656.1,ZNF449,0.604,0.01071849234393404,0.04093050647820966,0.029799764428739692,-1.9748984517053907,5.272577818696427e-73,-1.500763540032283,7.3161948207613935e-37,5.619061503925049e-72,4.013148041388235e-36
MA1637.1,EBF3,0.638,0.012073027090694936,0.0425206124852768,0.03351001177856301,-1.8590207995081693,6.965041948688795e-70,-1.502206108924571,2.871146979976028e-41,7.117700402358687e-69,1.8306629462069376e-40
MA0149.1,EWSR1-FLI1,0.554,0.04210836277974087,0.18345111896348645,0.1137809187279152,-2.3527555742686115,0,-1.5456402238459397,1.896182054774021e-138,0,6.735961013625808e-137
MA0470.2,E2F4,0.527,7.067137809187279e-4,0.0014723203769140165,0.0021201413427561835,-1.0296748612198585,0.04691198849459179,-1.5480103404296635,7.112520542726633e-4,0.05755977535685111,0.0010486048072873653
MA1600.1,ZNF684,0.544,0.01071849234393404,0.04316843345111896,0.030977620730270907,-2.0550151691191303,5.664211800476368e-81,-1.558387294246646,2.3405005254460327e-40,6.927052464189132e-80,1.4080753161151133e-39
MA0014.3,PAX5,0.643,0.0021790341578327445,0.00712603062426384,0.006537102473498233,-1.7031639833837784,1.1702777628380145e-11,-1.5783959169907449,8.066935066934415e-10,2.5378697996429034e-11,1.7096402158900777e-9
MA1529.1,NHLH2,0.678,0.006772673733804476,0.020553592461719672,0.02043580683156655,-1.6175564019534712,8.130763544102653e-29,-1.609103445151763,1.8696000002108603e-28,3.2263561722875424e-28,8.301914286650606e-28
MA0735.1,GLIS1,0.695,0.0017667844522968198,0.008480565371024734,0.0055948174322732625,-2.2539239153516375,3.7852935472827988e-19,-1.65223442066631,4.37857625562425e-9,1.1250314686346485e-18,8.87613556167307e-9
MA0154.4,EBF1,0.638,0.012014134275618375,0.04128386336866902,0.036925795053003536,-1.821727635255787,4.476618297205112e-66,-1.6543569441087271,6.1183425528774624e-52,4.227287657867106e-65,5.0156962026885566e-51
MA0104.4,MYCN,0.68,0.002061248527679623,0.006419316843345112,0.006654888103651354,-1.6313539007334303,4.4788622404731497e-10,-1.6834574120765462,8.14211586572793e-11,8.957724480946299e-10,1.8131398315919512e-10
MA0765.2,ETV5,0.589,0.003474676089517079,0.012485276796230859,0.011189634864546525,-1.849605088362048,1.4130328787177756e-21,-1.6900416929100261,2.3794778976393758e-17,4.4666208793366975e-21,6.775154624576238e-17
MA0076.2,ELK4,0.63,0.004240282685512367,0.01607773851590106,0.013722025912838633,-1.9327407385307795,6.114221346554728e-29,-1.7011725777534163,3.960357567761275e-21,2.4391492644544533e-28,1.3429212479772325e-20
MA0504.1,NR2C2,0.589,0.014723203769140165,0.06972909305064783,0.04711425206124853,-2.324271313127947,3.210720990539344e-151,-1.7243151713155256,1.3758669445232638e-69,6.843422454121001e-150,1.6826176075645162e-68
MA0694.1,ZBTB7B,0.65,0.003769140164899882,0.01065959952885748,0.01254416961130742,-1.5026112953222235,3.306752662415857e-14,-1.7396285099069513,5.085420164432898e-20,8.1683360468948e-14,1.6494449750725835e-19
MA0734.2,GLI2,0.669,0.009187279151943463,0.03992932862190813,0.03180212014134275,-2.161656569397394,4.6846383258343845e-80,-1.8214414155093093,2.3142605373149917e-51,5.636677727536212e-79,1.7798333616876122e-50
MA1599.1,ZNF682,0.65,0.0063604240282685515,0.03439340400471143,0.022202591283863368,-2.4707938460683936,2.3917490727176746e-81,-1.8219679633005734,2.0446699905984296e-36,3.0241437427921783e-80,1.0973552611413156e-35
MA0522.3,TCF3,0.664,0.011837455830388692,0.04570082449941107,0.04199057714958775,-1.9965113063842133,1.9946143169660026e-82,-1.8688407638244757,1.5617200409675556e-69,2.610495228871295e-81,1.8791018557448334e-68
MA0695.1,ZBTB7C,0.644,0.0035335689045936395,0.013722025912838633,0.013015312131919905,-1.9632419512136596,2.0153628753755034e-25,-1.886092743373498,5.375832931059295e-23,7.193591890096295e-25,1.9562787154001143e-22
MA1648.1,TCF12(var.2),0.661,0.012131919905771496,0.046878680800942284,0.043521790341578326,-1.999189548581524,1.2189381300858296e-84,-1.8869932498999111,6.260997958183137e-73,1.653323354625507e-83,8.492189957826582e-72
MA0737.1,GLIS3,0.681,0.003769140164899882,0.02049469964664311,0.013898704358068316,-2.458213664487513,7.07420031487137e-49,-1.8892129286598993,1.6595979578671512e-24,4.670224278667294e-48,6.448229565462994e-24
MA1631.1,ASCL1(var.2),0.654,0.012603062426383982,0.05117785630153121,0.04540636042402827,-2.07669912120205,6.997100385219905e-97,-1.895430477390933,1.909144920392731e-76,1.1863265653122838e-95,2.8484442212259545e-75
MA1491.1,GLI3,0.667,0.008716136631330978,0.04063604240282685,0.03180212014134275,-2.2643970634864847,2.8158859209621028e-86,-1.8978269758239155,2.924636837175662e-54,3.890094253773572e-85,2.5369524192244694e-53
MA1635.1,BHLHE22(var.2),0.645,0.0071849234393404,0.02408716136631331,0.026501766784452298,-1.7658536828747768,9.561285633622938e-38,-1.9070911710708978,8.084237659178883e-46,4.953277140751883e-37,5.5328819208692176e-45
MA1587.1,ZNF135,0.639,0.010306242638398116,0.046643109540636045,0.03845700824499411,-2.228904057242394,8.263534078376116e-97,-1.9383457638281911,4.7456814085963134e-67,1.3699103161041295e-95,5.057540472589785e-66
MA0750.2,ZBTB7A,0.649,0.004711425206124852,0.019434628975265017,0.01790341578327444,-2.0590900117329314,1.4959475432431806e-37,-1.9386309357150298,3.587269812056731e-32,7.643677173009677e-37,1.8081778917529197e-31
MA0524.2,TFAP2C,0.721,0.004122497055359246,0.016195524146054182,0.015783274440518257,-1.9839533097730386,4.0005349439891095e-30,-1.9462186824290242,1.0842247987297532e-28,1.667262049282612e-29,4.96215766780611e-28
MA0742.1,Klf12,0.634,0.006478209658421673,0.036925795053003536,0.02491166077738516,-2.5504723851543853,1.9003729661775485e-90,-1.9653334738906012,6.707999867754922e-45,2.893220883200921e-89,4.508259370581235e-44
MA0830.2,TCF4,0.656,0.010129564193168433,0.04458186101295642,0.038633686690223795,-2.185755415082529,2.162473372845304e-90,-1.970350828211513,8.091979209169517e-69,3.226410272285194e-89,9.009875358269343e-68
MA0146.2,Zfx,0.749,0.00712603062426384,0.02944640753828033,0.027502944640753826,-2.0752154933807976,1.4470367146052304e-56,-1.9739258735639225,1.1523858968440486e-49,1.1244681136411479e-55,8.428234108290786e-49
MA0811.1,TFAP2B,0.724,0.004122497055359246,0.0163133097762073,0.016195524146054182,-1.9945614937444003,1.547766981201132e-30,-1.9839533097730386,4.0005349439891095e-30,6.635828551586464e-30,1.9008911262521502e-29
MA0116.1,Znf423,0.679,0.005123674911660777,0.023557126030624265,0.02043580683156655,-2.221428064374481,1.2836525207095182e-49,-2.0120345422112953,2.873110199088843e-38,8.705498004084551e-49,1.623742582212331e-37
MA0003.4,TFAP2A,0.655,0.009540636042402828,0.036277974087161366,0.03763250883392226,-1.9631406944169467,1.946153489973977e-64,-2.0180132661794468,3.247478617349945e-69,1.7705250042933985e-63,3.845427061179459e-68
MA0105.4,NFKB1,0.663,0.0027090694935217904,0.015017667844522967,0.011248527679623086,-2.4759367208436096,1.563560236160688e-36,-2.054447895239948,2.549273927105074e-22,7.82829487366358e-36,8.970558252926345e-22
MA1516.1,KLF3,0.771,0.004888103651354535,0.03327444051825677,0.020553592461719672,-2.8014300421567846,1.4803315806711455e-90,-2.0883358756019335,2.524086409855782e-40,2.3006819982930717e-89,1.5063747694019308e-39
MA0472.2,EGR2,0.742,0.0017667844522968198,0.009422850412249705,0.007714958775029446,-2.406799388416265,9.431549452049745e-23,-2.1168037010091023,2.5651093985966123e-16,3.085936794398733e-22,6.933230475916931e-16
MA0506.1,NRF1,0.81,0.0028268551236749115,0.010365135453474675,0.012308598351001178,-1.8745589094114679,1.813608658635456e-18,-2.1246768616480245,2.682670979839017e-25,5.30569435036098e-18,1.0759529843870466e-24
MA0814.2,TFAP2C(var.2),0.697,0.007420494699646643,0.03121319199057715,0.03197879858657244,-2.103217761458192,7.115008696636923e-61,-2.1392855853729964,1.1368487394135882e-63,5.832743393067191e-60,1.14606643189532e-62
MA0778.1,NFKB2,0.669,0.0024734982332155478,0.014428739693757362,0.010954063604240283,-2.5475827451912716,2.7162389727384012e-36,-2.1459581608387834,6.003754043832014e-23,1.3508761824418983e-35,2.174175008106157e-22
MA1650.1,ZBTB14,0.808,0.0016489988221436984,0.009422850412249705,0.0076560659599528855,-2.5048169262547315,8.935746286647992e-24,-2.2037226262413943,5.597234350616023e-17,3.071920151999725e-23,1.569750686300584e-16
MA0057.1,MZF1(var.2),0.588,0.008775029446407538,0.07997644287396938,0.039811542991755,-3.2913355893080127,3.9236980602742786e-254,-2.223838003632545,1.0556005948735462e-82,1.0453852689159328e-252,1.7897228267628758e-81
MA0493.1,Klf1,0.665,0.010954063604240283,0.07879858657243816,0.04958775029446408,-2.945887344146173,5.635642053325926e-224,-2.2329834076917847,5.134645123328213e-103,1.401396323927047e-222,1.2356275038718863e-101
MA0696.1,ZIC1,0.763,0.0032391048292108363,0.018374558303886925,0.01595995288574794,-2.515370684714588,3.820598677978311e-45,-2.3089224107221344,9.699191035092917e-36,2.3362021424359183e-44,5.131628732042069e-35
MA0812.1,TFAP2B(var.2),0.728,0.003474676089517079,0.017491166077738516,0.017314487632508833,-2.3423635753668397,1.1114087001110558e-39,-2.32748214123368,5.2773003502767365e-39,5.964826548797466e-39,3.0756766103956606e-38
MA0103.3,ZEB1,0.651,0.007538280329799764,0.038751472320376915,0.037220259128386335,-2.403515664839074,1.6608551560517026e-88,-2.343101473318423,1.533296888940664e-82,2.4294077380677847e-87,2.5418655092216346e-81
MA0155.1,INSM1,0.667,0.0062426383981154295,0.0480565371024735,0.031036513545347467,-3.0006153276071204,9.466967945771467e-140,-2.344767910677262,3.4059230836732383e-69,1.908745429066355e-138,3.970029094406618e-68
MA1569.1,TFAP2E,0.791,0.0022968197879858657,0.011896348645465253,0.011719670200235571,-2.37194522167876,7.088443945144859e-28,-2.3501541289530645,3.391180827771352e-27,2.7398855870870803e-27,1.462324218218167e-26
MA1596.1,ZNF460,0.741,0.013957597173144876,0.1030035335689046,0.06849234393404005,-3.0174863555217333,5.851438397623919e-300,-2.3745513314417024,1.5485705570940721e-152,1.8188221019281013e-298,5.7761681779608884e-151
MA1615.1,Plagl1,0.709,0.006713780918727915,0.04246171967020024,0.03510011778563015,-2.708529531227705,5.7056243662292726e-111,-2.42300352050905,4.1263966009621874e-81,9.89859483071404e-110,6.69193883547346e-80
MA0810.1,TFAP2A(var.2),0.749,0.0031213191990577148,0.02049469964664311,0.01684334511189635,-2.7289117449981317,7.428945963722473e-55,-2.440920376251307,3.941148951135478e-40,5.541993688936965e-54,2.3334104107516404e-39
MA1517.1,KLF6,0.708,0.005182567726737338,0.04617196702002356,0.027738515901060072,-3.208724855943428,1.5924211693898146e-143,-2.446594837674113,3.3388733703098628e-65,3.299850534346671e-142,3.508168358100222e-64
MA0528.2,ZNF263,0.672,0.011955241460541813,0.11266195524146054,0.06537102473498234,-3.3882008937280754,0,-2.528288869411882,5.035643785698748e-157,0,2.0869945911840367e-155
MA0740.1,KLF14,0.685,0.0037102473498233216,0.04069493521790342,0.02143698468786808,-3.499474821357717,4.071623017149038e-137,-2.5469901726339996,3.8572356434093738e-53,7.993238870508375e-136,3.233143584251003e-52
MA0751.1,ZIC4,0.719,0.0024734982332155478,0.01802120141342756,0.014664310954063604,-2.8730149475325435,4.3231069413143355e-51,-2.5712444001210333,3.0913987595435167e-37,3.071464550686185e-50,1.7082840552736765e-36
MA0748.2,YY2,0.669,0.0014134275618374558,0.008598351001177857,0.00901060070671378,-2.5904645510583735,1.2748103197218587e-22,-2.658402557776716,2.7195167049752733e-24,4.152875539355924e-22,1.0511707056536549e-23
MA1511.1,KLF10,0.714,0.008244994110718492,0.10129564193168433,0.05188457008244994,-3.75631859777015,0,-2.714309528780763,1.5871404516915604e-135,0,5.147855552008278e-134
MA1584.1,ZIC5,0.749,0.0021201413427561835,0.02043580683156655,0.014605418138987044,-3.277769904360258,1.3089737962631733e-65,-2.785441534639554,2.1366200315016994e-40,1.2206180650154091e-64,1.2958687345530633e-39
MA0131.2,HINFP,0.725,2.944640753828033e-4,0.0025323910482921083,0.002237926972909305,-2.9867449992883888,1.3398044423220251e-8,-2.8101622191489173,2.4605821703262873e-7,2.4863037661000766e-8,4.600486965071204e-7
MA0813.1,TFAP2B(var.3),0.738,0.002237926972909305,0.01690223792697291,0.015783274440518257,-2.9219919112073565,7.648158760902461e-49,-2.8217109484240366,4.0646429537975085e-44,4.9613273353332486e-48,2.7073425388686974e-43
MA0471.2,E2F6,0.679,0.005889281507656066,0.08027090694935218,0.04257950530035336,-3.874241401102958,2.1053078052587086e-294,-2.902049728844676,8.371494158414717e-120,6.040613933549987e-293,2.4980538568709514e-118
MA0697.1,ZIC3,0.754,0.0021790341578327445,0.01967020023557126,0.016431095406360424,-3.1825567553254794,1.668401353594915e-61,-2.918640023449351,1.8065527590609821e-47,1.4143493292975072e-60,1.2835127221518978e-46
MA1102.2,CTCFL,0.781,0.00265017667844523,0.0342756183745583,0.02043580683156655,-3.724806325623014,6.471590900894571e-122,-2.9590333380549545,1.7692271171500746e-59,1.1775138566017926e-120,1.6706878853088047e-58
MA1514.1,KLF17,0.653,0.007420494699646643,0.11778563015312132,0.05512367491166078,-4.153199391063103,0,-2.959196607850744,8.011432211380162e-158,0,3.515604958640942e-156
MA0736.1,GLIS2,0.752,0.0016489988221436984,0.0215547703180212,0.01342756183745583,-3.7138345415815848,5.69338656987754e-77,-3.0202819783226027,2.079329251879914e-40,6.435252092619159e-76,1.2714587064773902e-39
MA0162.4,EGR1,0.752,0.005418138987043581,0.0931095406360424,0.04287396937573616,-4.228854067369243,0,-3.0327832441752967,3.459792523639656e-126,0,1.0754188427646597e-124
