bin,position,mean,sem,ko,signal_geno,topology,direction,n_promoters,column
1,-2000,5.860862262291952,1.8451240478564739,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
2,-1949.367088607595,5.663553681738742,1.6970805460889045,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
3,-1898.73417721519,5.34222632814098,1.3584535421342374,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
4,-1848.1012658227849,5.0736714266441965,1.2362028746664795,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
5,-1797.4683544303798,4.775097064263112,1.2339798917064426,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
6,-1746.8354430379748,4.5689298585513685,1.2098768337142258,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
7,-1696.2025316455697,4.348914027042217,1.0637428160788232,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
8,-1645.5696202531644,4.2559476023966125,0.9858860144829269,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
9,-1594.9367088607596,4.135857304044672,0.9572824343320203,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
10,-1544.3037974683543,3.9578609246176644,0.8974483197959763,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
11,-1493.6708860759495,4.138072912070128,1.0111567938482893,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
12,-1443.0379746835442,4.263730263108606,1.1582935642519363,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
13,-1392.4050632911392,4.5066995327537125,1.2908368154493997,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
14,-1341.7721518987341,4.9475233918052535,1.5551084791589886,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
15,-1291.139240506329,5.78677264518566,2.224281880366837,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
16,-1240.506329113924,6.43142607633058,2.739376486282152,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
17,-1189.873417721519,6.763253132029696,2.938797461725803,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
18,-1139.240506329114,6.646970752681698,2.856898880434764,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
19,-1088.607594936709,6.180831259929382,2.5186508501212885,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
20,-1037.9746835443038,5.3532256553624125,1.9859156744318698,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
21,-987.3417721518988,4.604210897974066,1.5819535683536494,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
22,-936.7088607594937,4.3821768657366436,1.3977765559031083,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
23,-886.0759493670887,4.430535959832303,1.2794954238567517,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
24,-835.4430379746836,4.560494245795517,1.297659015267903,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
25,-784.8101265822784,4.23704723188469,1.1689344174047749,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
26,-734.1772151898733,4.107093936086775,1.199804300157415,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
27,-683.5443037974683,3.729361887085545,1.2321143629076239,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
28,-632.9113924050632,3.768512235976554,1.38518533976947,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
29,-582.2784810126582,4.085127352809047,1.730243924237635,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
30,-531.6455696202531,4.64503728643194,2.1773932878883597,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
31,-481.0126582278481,4.375819539057241,1.9795497834487366,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
32,-430.37974683544303,3.807767134808205,1.4376108263222043,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
33,-379.746835443038,3.394083023028331,1.179104009242459,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
34,-329.11392405063293,3.145454321659363,1.0290801825485445,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
35,-278.4810126582279,2.9904470147957674,0.8425007846933326,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
36,-227.84810126582283,2.8818634255941924,0.6933134846896432,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
37,-177.21518987341778,2.8703192602621543,0.6910863696817631,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
38,-126.58227848101274,2.9347077062323286,0.6410455572672192,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
39,-75.94936708860769,3.0159725029833684,0.6330226689287067,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
40,-25.316455696202638,3.006527192313392,0.653973800547009,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
41,25.31645569620241,2.9866698773916776,0.6156097706340984,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
42,75.94936708860769,2.8617754077696587,0.5645332530332046,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
43,126.58227848101251,3.147634390044857,0.6127107917287946,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
44,177.21518987341778,3.314422825778927,0.650249885655592,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
45,227.8481012658226,3.4275124781196182,0.6484338575138721,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
46,278.4810126582279,3.3525852823472237,0.6755181184540348,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
47,329.1139240506327,3.325240215417501,0.7012171789941349,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
48,379.746835443038,3.3099313148077543,0.6829267186529225,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
49,430.37974683544326,3.3483156514167787,0.7252122407173237,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
50,481.0126582278481,3.6078987411765366,0.8462210105222684,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
51,531.6455696202534,4.125830525020222,1.2958164786306738,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
52,582.2784810126582,4.123589143087198,1.441644761425441,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
53,632.9113924050635,4.344612304283692,1.5103389714749558,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
54,683.5443037974683,4.890156661562018,1.7737002604840972,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
55,734.1772151898736,5.511058606951086,2.134955094502816,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
56,784.8101265822784,7.212678849482321,3.0292614771324895,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
57,835.4430379746836,8.280278691450755,3.5436053450864855,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
58,886.0759493670885,8.92329879868138,3.7723591849121543,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
59,936.7088607594937,9.200110457716761,3.611643855562668,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
60,987.3417721518986,9.221429203652047,3.301374373071641,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
61,1037.9746835443038,8.799901817790023,2.6966463511668346,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
62,1088.6075949367087,8.593161974060642,2.4650290067785403,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
63,1139.240506329114,8.143592528072563,2.2327819931684165,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
64,1189.8734177215188,7.9167102513656955,2.1227938548477,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
65,1240.506329113924,7.431798417117144,1.9668949620979992,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
66,1291.1392405063293,7.077388624672417,1.8175033366133837,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
67,1341.7721518987341,6.40484876692832,1.5632731073884985,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
68,1392.4050632911394,5.08203429346686,1.0734368453474379,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
69,1443.0379746835442,4.359794086142704,0.9294724708482204,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
70,1493.6708860759495,4.188675493077115,0.9107643530830924,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
71,1544.3037974683543,4.0690065782778975,0.9211071720141075,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
72,1594.9367088607596,3.993001713494997,0.9676669081994842,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
73,1645.5696202531644,4.3160255340627725,1.0199931450048454,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
74,1696.2025316455697,4.422279976445275,1.0636904878890758,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
75,1746.8354430379745,4.334140671352008,1.04860011114294,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
76,1797.4683544303798,4.121303810171179,0.9181415210958667,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
77,1848.1012658227846,4.080269580939868,0.9269080340462678,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
78,1898.73417721519,4.132966226908538,0.9929545124066244,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
79,1949.3670886075947,4.675061291960983,1.3144447367685101,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
80,2000,4.726064845935719,1.4797589713491723,dKO,WT,antiparallel,up,37,WT (dKO DEGs)
1,-2000,2.494681398432742,0.35293903059088144,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
2,-1949.367088607595,2.793685602167601,0.3612544027529609,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
3,-1898.73417721519,2.943813688165398,0.3839376411998331,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
4,-1848.1012658227849,3.0823087650986127,0.39211633616593095,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
5,-1797.4683544303798,2.995894947872367,0.4350198057270525,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
6,-1746.8354430379748,2.8884411813879525,0.4568320501553356,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
7,-1696.2025316455697,2.9181716698984945,0.5026740729513948,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
8,-1645.5696202531644,3.06710713519845,0.5173374805809218,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
9,-1594.9367088607596,2.8180772748301104,0.43129536995335105,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
10,-1544.3037974683543,2.5486094964704207,0.3943345200731603,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
11,-1493.6708860759495,2.644114763044542,0.3714660098539787,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
12,-1443.0379746835442,2.764449453430791,0.37439421366866305,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
13,-1392.4050632911392,2.960997904064835,0.4441020503557027,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
14,-1341.7721518987341,2.9608728918465235,0.4691639569630733,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
15,-1291.139240506329,2.7988296270883213,0.46761251292443873,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
16,-1240.506329113924,2.718164646317882,0.5376861080308044,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
17,-1189.873417721519,3.1793706386063687,0.7656853875801157,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
18,-1139.240506329114,3.3249948740005495,0.8931257582130443,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
19,-1088.607594936709,3.6600438931936856,1.0788536798255866,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
20,-1037.9746835443038,4.3397981971566395,1.4833701291378243,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
21,-987.3417721518988,4.696151415532635,1.7928232345835522,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
22,-936.7088607594937,4.440410291328225,1.614208980106826,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
23,-886.0759493670887,4.23585398597102,1.4157463678165163,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
24,-835.4430379746836,4.159540757620206,1.2124324204032308,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
25,-784.8101265822784,4.011398018226829,1.1481749371255414,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
26,-734.1772151898733,3.8015411367467653,1.0160540082411236,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
27,-683.5443037974683,3.541826759999798,0.9473719578336934,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
28,-632.9113924050632,3.0462163846210766,0.6578489970946964,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
29,-582.2784810126582,2.7421662140918035,0.5053149229451431,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
30,-531.6455696202531,2.7078427394487523,0.48280185823687677,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
31,-481.0126582278481,2.7590636583553847,0.5144547224516062,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
32,-430.37974683544303,3.137142099847076,0.6201285405545219,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
33,-379.746835443038,3.3456096522526075,0.7506906216510427,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
34,-329.11392405063293,3.5487058539031655,0.9303434536054026,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
35,-278.4810126582279,4.176956238721006,1.3027754797720708,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
36,-227.84810126582283,4.768690273633568,1.649058524533144,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
37,-177.21518987341778,4.74822234571621,1.698231280437234,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
38,-126.58227848101274,4.2259144564085105,1.428434061224886,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
39,-75.94936708860769,3.2348581470725355,0.7895613450405893,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
40,-25.316455696202638,2.9262178019041656,0.6765324227368609,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
41,25.31645569620241,2.8504164007402237,0.6648069009330873,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
42,75.94936708860769,2.8323710686417036,0.610284235300532,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
43,126.58227848101251,2.7657109031113247,0.5308474498432985,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
44,177.21518987341778,2.9564966482757242,0.5127689600603628,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
45,227.8481012658226,3.1551717602565725,0.5056161467046989,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
46,278.4810126582279,2.9844822541616294,0.5010466740453657,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
47,329.1139240506327,2.7106498802092767,0.44244811861742733,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
48,379.746835443038,2.464986826963322,0.42287280973688746,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
49,430.37974683544326,2.5004318425732275,0.45908827626822574,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
50,481.0126582278481,2.4874260712439016,0.4480785766419723,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
51,531.6455696202534,2.515957277615865,0.48838918707510887,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
52,582.2784810126582,2.520059087507186,0.5997976797456602,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
53,632.9113924050635,2.941441788596492,0.8598429843769569,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
54,683.5443037974683,3.3384151478480266,1.0792949704769836,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
55,734.1772151898736,3.841505926398821,1.2253336027399244,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
56,784.8101265822784,4.26398205180322,1.485327146839935,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
57,835.4430379746836,4.461813548611056,1.6715642307689569,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
58,886.0759493670885,4.2401016805505245,1.7141451230390745,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
59,936.7088607594937,4.446391508989437,1.755259435475468,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
60,987.3417721518986,4.551307060436535,1.664927242048091,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
61,1037.9746835443038,4.6432160003980005,1.5155430703739101,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
62,1088.6075949367087,4.554740359526808,1.44118201803905,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
63,1139.240506329114,4.465073566488041,1.4326738362148974,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
64,1189.8734177215188,4.070566927386868,1.1933857500636178,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
65,1240.506329113924,3.8474413510035443,1.0415502329844937,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
66,1291.1392405063293,3.5388766314650097,0.9507214515353075,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
67,1341.7721518987341,3.2357202819342255,0.7658898714938577,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
68,1392.4050632911394,2.3297353165380414,0.3842206612611878,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
69,1443.0379746835442,2.076803514188336,0.35036656365240576,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
70,1493.6708860759495,2.1038806519713456,0.3824146414368492,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
71,1544.3037974683543,2.1453810641329776,0.40067091037536423,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
72,1594.9367088607596,2.0690768618993864,0.4118398348312136,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
73,1645.5696202531644,2.0645235459522535,0.45294029710063066,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
74,1696.2025316455697,2.123397528074121,0.4111607409911696,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
75,1746.8354430379745,2.1137787337200615,0.43274686098437143,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
76,1797.4683544303798,2.219968760757036,0.4870332097858819,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
77,1848.1012658227846,2.6846753823372627,0.6118298173563863,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
78,1898.73417721519,2.9559713987893956,0.7120540648351266,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
79,1949.3670886075947,3.055435934220591,0.6837463501860588,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
80,2000,3.0883894122031426,0.5999060267602117,dKO,WT,antiparallel,down,31,WT (dKO DEGs)
1,-2000,2.723059065192938,0.44214095185590935,dKO,WT,hybrid,up,48,WT (dKO DEGs)
2,-1949.367088607595,2.814259440915452,0.4581976600775737,dKO,WT,hybrid,up,48,WT (dKO DEGs)
3,-1898.73417721519,2.7892113551828595,0.4465366614615687,dKO,WT,hybrid,up,48,WT (dKO DEGs)
4,-1848.1012658227849,2.7715168727437653,0.46781956028862953,dKO,WT,hybrid,up,48,WT (dKO DEGs)
5,-1797.4683544303798,2.8926625056564808,0.4742795109888682,dKO,WT,hybrid,up,48,WT (dKO DEGs)
6,-1746.8354430379748,3.0765218739708264,0.5274700984262419,dKO,WT,hybrid,up,48,WT (dKO DEGs)
7,-1696.2025316455697,3.414530032724142,0.5984610699841346,dKO,WT,hybrid,up,48,WT (dKO DEGs)
8,-1645.5696202531644,3.293556006782585,0.5735241414454118,dKO,WT,hybrid,up,48,WT (dKO DEGs)
9,-1594.9367088607596,3.114607166896264,0.5113768336488853,dKO,WT,hybrid,up,48,WT (dKO DEGs)
10,-1544.3037974683543,2.889765754673216,0.4238668440157449,dKO,WT,hybrid,up,48,WT (dKO DEGs)
11,-1493.6708860759495,3.108005509161287,0.46876791758096287,dKO,WT,hybrid,up,48,WT (dKO DEGs)
12,-1443.0379746835442,3.046921935180823,0.544386664082251,dKO,WT,hybrid,up,48,WT (dKO DEGs)
13,-1392.4050632911392,2.974800513088703,0.600249188537144,dKO,WT,hybrid,up,48,WT (dKO DEGs)
14,-1341.7721518987341,2.9604334485530854,0.6318090437936529,dKO,WT,hybrid,up,48,WT (dKO DEGs)
15,-1291.139240506329,2.8744161129494508,0.6396575196645894,dKO,WT,hybrid,up,48,WT (dKO DEGs)
16,-1240.506329113924,2.796586098422607,0.5821864699048876,dKO,WT,hybrid,up,48,WT (dKO DEGs)
17,-1189.873417721519,2.765361449569464,0.526724495920432,dKO,WT,hybrid,up,48,WT (dKO DEGs)
18,-1139.240506329114,2.7494609715375633,0.5002729654777905,dKO,WT,hybrid,up,48,WT (dKO DEGs)
19,-1088.607594936709,2.829193651576837,0.5697627991019915,dKO,WT,hybrid,up,48,WT (dKO DEGs)
20,-1037.9746835443038,3.0415131603843637,0.5710164545697499,dKO,WT,hybrid,up,48,WT (dKO DEGs)
21,-987.3417721518988,3.14904157039192,0.5645226399919303,dKO,WT,hybrid,up,48,WT (dKO DEGs)
22,-936.7088607594937,3.309064280539751,0.5831935752743281,dKO,WT,hybrid,up,48,WT (dKO DEGs)
23,-886.0759493670887,3.520663886848423,0.582811434890382,dKO,WT,hybrid,up,48,WT (dKO DEGs)
24,-835.4430379746836,3.7188359501626755,0.6258259561023352,dKO,WT,hybrid,up,48,WT (dKO DEGs)
25,-784.8101265822784,4.059535395238135,0.7340479242387654,dKO,WT,hybrid,up,48,WT (dKO DEGs)
26,-734.1772151898733,4.394789141366879,0.7730895546852643,dKO,WT,hybrid,up,48,WT (dKO DEGs)
27,-683.5443037974683,4.403559976302915,0.7123937702976554,dKO,WT,hybrid,up,48,WT (dKO DEGs)
28,-632.9113924050632,4.111765223559406,0.6249963712953094,dKO,WT,hybrid,up,48,WT (dKO DEGs)
29,-582.2784810126582,3.629184428254763,0.5128666596340468,dKO,WT,hybrid,up,48,WT (dKO DEGs)
30,-531.6455696202531,3.5297954238288933,0.5053803430008446,dKO,WT,hybrid,up,48,WT (dKO DEGs)
31,-481.0126582278481,3.8093526344829134,0.5360764508823194,dKO,WT,hybrid,up,48,WT (dKO DEGs)
32,-430.37974683544303,3.968229273358981,0.5640926797139766,dKO,WT,hybrid,up,48,WT (dKO DEGs)
33,-379.746835443038,4.07784066879087,0.5598915534230523,dKO,WT,hybrid,up,48,WT (dKO DEGs)
34,-329.11392405063293,4.270443575183551,0.6886558087108464,dKO,WT,hybrid,up,48,WT (dKO DEGs)
35,-278.4810126582279,4.882393323961232,1.1366840949759505,dKO,WT,hybrid,up,48,WT (dKO DEGs)
36,-227.84810126582283,5.2877509636514715,1.325328183197378,dKO,WT,hybrid,up,48,WT (dKO DEGs)
37,-177.21518987341778,5.441536225494411,1.4611908557007869,dKO,WT,hybrid,up,48,WT (dKO DEGs)
38,-126.58227848101274,5.460808481193252,1.68183165722004,dKO,WT,hybrid,up,48,WT (dKO DEGs)
39,-75.94936708860769,5.6809161929786205,2.021015066266771,dKO,WT,hybrid,up,48,WT (dKO DEGs)
40,-25.316455696202638,6.411686124238703,2.804001497924141,dKO,WT,hybrid,up,48,WT (dKO DEGs)
41,25.31645569620241,6.83920444731911,3.499375451244643,dKO,WT,hybrid,up,48,WT (dKO DEGs)
42,75.94936708860769,6.985932310240137,3.80130151156961,dKO,WT,hybrid,up,48,WT (dKO DEGs)
43,126.58227848101251,7.322139974501398,3.9362633345385794,dKO,WT,hybrid,up,48,WT (dKO DEGs)
44,177.21518987341778,7.914840967903534,4.003747601717352,dKO,WT,hybrid,up,48,WT (dKO DEGs)
45,227.8481012658226,8.461253933956225,3.894102919078356,dKO,WT,hybrid,up,48,WT (dKO DEGs)
46,278.4810126582279,8.50536284254657,3.44531236115886,dKO,WT,hybrid,up,48,WT (dKO DEGs)
47,329.1139240506327,8.2221953110728,2.7817004966923364,dKO,WT,hybrid,up,48,WT (dKO DEGs)
48,379.746835443038,7.037318219426606,1.6933490543088014,dKO,WT,hybrid,up,48,WT (dKO DEGs)
49,430.37974683544326,6.66068736081322,1.2636387435797083,dKO,WT,hybrid,up,48,WT (dKO DEGs)
50,481.0126582278481,6.156250977300935,0.9857250679215728,dKO,WT,hybrid,up,48,WT (dKO DEGs)
