bin,position,mean,sem,unit,ko,signal_geno,topology,direction,n_5utr,column
37,-177.21518987341778,3.733547184955856,0.6005557322671177,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
38,-126.58227848101274,3.7070508852723525,0.6002927893552963,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
39,-75.94936708860769,3.662854821994969,0.5787442172967022,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
40,-25.316455696202638,3.6134703915440327,0.5230097842637388,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
41,25.31645569620241,3.5999205908260934,0.4890507936713942,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
42,75.94936708860769,3.4446310992586557,0.4430122113759048,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
43,126.58227848101251,3.3486327607814035,0.4240193791296983,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
44,177.21518987341778,3.2365252674619356,0.3805615574384898,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
45,227.8481012658226,3.0656457653600877,0.34168396470003676,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
46,278.4810126582279,2.979513489715585,0.33053904567065706,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
47,329.1139240506327,2.848625596466402,0.31376883350910023,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
48,379.746835443038,2.7009667966286885,0.27327505525986545,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
49,430.37974683544326,2.5547909876962773,0.23713995286412007,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
50,481.0126582278481,2.419101022925551,0.20407572164711044,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
51,531.6455696202534,2.3701851050331166,0.1886910845486018,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
52,582.2784810126582,2.3769545032920902,0.196014956220678,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
53,632.9113924050635,2.3719672259470643,0.20411105981388997,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
54,683.5443037974683,2.4197809046983174,0.22220204985035621,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
55,734.1772151898736,2.4757879845709563,0.24727667154978794,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
56,784.8101265822784,2.4943437962649075,0.2630417614791226,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
57,835.4430379746836,2.519891628063705,0.2735195279944584,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
58,886.0759493670885,2.5158698010512683,0.27350552758262925,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
59,936.7088607594937,2.409288089011358,0.2435376284145548,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
60,987.3417721518986,2.3072636137936757,0.21410254389944877,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
61,1037.9746835443038,2.25671854936505,0.190784338294548,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
62,1088.6075949367087,2.176719827122612,0.16883081029095554,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
63,1139.240506329114,2.143913830932417,0.16359684939396732,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
64,1189.8734177215188,2.1424208980662636,0.16475899232003793,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
65,1240.506329113924,2.136476239142897,0.16937765190139542,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
66,1291.1392405063293,2.148926619405616,0.18010799715946568,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
67,1341.7721518987341,2.095650515345406,0.19259080236370882,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
68,1392.4050632911394,2.0619420070789722,0.19771133803752405,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
69,1443.0379746835442,1.9994080504911131,0.18643507674849344,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
70,1493.6708860759495,1.957022470473971,0.1589732690252363,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
71,1544.3037974683543,1.9147724579676102,0.14007481792442078,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
72,1594.9367088607596,1.877185479037838,0.1283142305468578,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
73,1645.5696202531644,1.8611054073403415,0.1306758902651898,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
74,1696.2025316455697,1.8681476041524923,0.13628675313167632,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
75,1746.8354430379745,1.8859224995453607,0.13497293482655115,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
76,1797.4683544303798,1.9175784485334675,0.1347475656823235,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
77,1848.1012658227846,1.9296170478229109,0.13403775520284805,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
78,1898.73417721519,1.9323708101902923,0.13487601408582464,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
79,1949.3670886075947,1.9433507856985206,0.1305879913698625,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
80,2000,1.9764147391085212,0.14099838976413193,gene,DHX36KO,WT,unfiltered,down,586,WT (DHX36KO DEGs)
1,-2000,6.118443121887787,0.6735200492921667,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
2,-1949.367088607595,6.398232534285874,0.6883743285809686,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
3,-1898.73417721519,6.711404555613535,0.6827636380039737,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
4,-1848.1012658227849,6.695789865214922,0.6549784071381726,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
5,-1797.4683544303798,6.818804752400047,0.6460033026443394,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
6,-1746.8354430379748,6.879685853439465,0.6541736530418468,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
7,-1696.2025316455697,6.92792725582569,0.6679944380295331,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
8,-1645.5696202531644,6.9771417703823735,0.6453951402567744,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
9,-1594.9367088607596,6.968853520845112,0.6119150857953061,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
10,-1544.3037974683543,7.232322050568653,0.6883835179913075,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
11,-1493.6708860759495,7.451813804944356,0.8724796350509988,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
12,-1443.0379746835442,7.559448453247896,0.9934215124518094,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
13,-1392.4050632911392,7.733389548873344,1.0835271589728368,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
14,-1341.7721518987341,7.869975011741906,1.1012321102344111,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
15,-1291.139240506329,8.004680735981255,0.9662209231438151,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
16,-1240.506329113924,8.023882881574464,0.7924718454001307,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
17,-1189.873417721519,8.237382906763177,0.7427906985534324,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
18,-1139.240506329114,8.67535803351486,0.850797093181434,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
19,-1088.607594936709,9.365957577897792,1.06148415435612,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
20,-1037.9746835443038,9.787277407930608,1.1986456964156655,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
21,-987.3417721518988,10.305123284942226,1.3048276144574893,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
22,-936.7088607594937,10.831793798588869,1.333358394511648,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
23,-886.0759493670887,10.939614586060507,1.2738006695511324,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
24,-835.4430379746836,10.865709187674941,1.1422922696205344,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
25,-784.8101265822784,11.005124812714538,1.0902902871687479,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
26,-734.1772151898733,11.192686222346902,1.0706228840441925,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
27,-683.5443037974683,11.357098010063172,1.0751710164407036,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
28,-632.9113924050632,11.704994239160191,1.101740423225915,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
29,-582.2784810126582,12.60578465333459,1.2119255305823788,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
30,-531.6455696202531,13.380382971281197,1.3212663540790797,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
31,-481.0126582278481,14.41967057460651,1.4546386525163368,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
32,-430.37974683544303,15.41078847288946,1.5379179385141408,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
33,-379.746835443038,16.523555084964684,1.700295321149739,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
34,-329.11392405063293,17.7077621939252,1.8896978553482107,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
35,-278.4810126582279,18.92901548802225,1.981626796809342,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
36,-227.84810126582283,19.859690257571593,1.9665193500402127,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
37,-177.21518987341778,20.115922310126454,1.8386549941961259,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
38,-126.58227848101274,20.00188064415692,1.6473848143899534,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
39,-75.94936708860769,19.871654052374655,1.5334621773501147,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
40,-25.316455696202638,19.906643079130273,1.4902468907677155,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
41,25.31645569620241,19.423788556408464,1.4008096782126411,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
42,75.94936708860769,18.82196018454903,1.3247144066271235,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
43,126.58227848101251,18.22222023536169,1.2320331563440132,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
44,177.21518987341778,17.51068383020546,1.1277475589603636,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
45,227.8481012658226,16.77668131108312,1.0984022463120071,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
46,278.4810126582279,16.02155748213941,1.0988247537207028,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
47,329.1139240506327,15.196010680399443,1.0685772137899643,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
48,379.746835443038,14.747335899520339,1.080919274461914,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
49,430.37974683544326,14.162776771330694,1.0717859603139912,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
50,481.0126582278481,13.569527533199356,1.0565959470780788,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
51,531.6455696202534,12.86763278609828,1.027212747304636,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
52,582.2784810126582,12.255216117953696,1.01762199321813,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
53,632.9113924050635,11.720060154574655,1.0400573347651416,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
54,683.5443037974683,11.05655389715217,1.0370047372542575,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
55,734.1772151898736,10.720467458025057,1.00818642667783,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
56,784.8101265822784,10.308398487286262,0.9161292933283367,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
57,835.4430379746836,9.72146065764957,0.8228285213287952,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
58,886.0759493670885,8.951979000211459,0.7193525914031048,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
59,936.7088607594937,8.605502201172344,0.6860725299541678,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
60,987.3417721518986,8.131933313509178,0.6547101964746993,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
61,1037.9746835443038,7.559455365507226,0.6100864576776078,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
62,1088.6075949367087,7.2554987457481745,0.6047189906120856,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
63,1139.240506329114,7.065234743040207,0.6325858522651561,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
64,1189.8734177215188,7.018241171934451,0.6600321921048363,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
65,1240.506329113924,6.874452725577773,0.65701469620631,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
66,1291.1392405063293,6.578686564504054,0.6250544094402625,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
67,1341.7721518987341,6.300140811711027,0.584446150619464,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
68,1392.4050632911394,5.974867780044065,0.5314893098750266,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
69,1443.0379746835442,5.651029364404622,0.482176265698799,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
70,1493.6708860759495,5.276545632869877,0.43159352016458563,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
71,1544.3037974683543,5.010763855499134,0.39269129817029225,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
72,1594.9367088607596,4.976960994335643,0.393016750301538,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
73,1645.5696202531644,5.035040081860727,0.43360257112302225,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
74,1696.2025316455697,4.929896739329511,0.4697491542385773,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
75,1746.8354430379745,5.0055805604443915,0.4885262258654467,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
76,1797.4683544303798,4.926425123529825,0.4420927417971568,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
77,1848.1012658227846,4.711970453136845,0.3793888969797312,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
78,1898.73417721519,4.635482904911041,0.3591233760532559,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
79,1949.3670886075947,4.493616446779486,0.33028972699377096,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
80,2000,4.578828033388707,0.3389004378290195,fragment,DHX36KO,DHX36KO,pooled,up,285,DHX36KO
1,-2000,7.475934893546833,0.9812216622681124,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
2,-1949.367088607595,7.018109407644305,0.7796956799960126,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
3,-1898.73417721519,6.803887744355533,0.7080213980683298,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
4,-1848.1012658227849,7.145674416211744,0.8223662033320904,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
5,-1797.4683544303798,7.4918720583990215,1.0355290864081705,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
6,-1746.8354430379748,7.614859204582042,1.1537102351086712,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
7,-1696.2025316455697,7.660043210060232,1.124508687240566,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
8,-1645.5696202531644,8.170142718321747,1.1363989944914898,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
9,-1594.9367088607596,8.50673293457677,1.1546804706906333,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
10,-1544.3037974683543,8.698963577060235,1.1899734878447872,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
11,-1493.6708860759495,8.733322594190637,1.1460920529776342,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
12,-1443.0379746835442,8.884854922302894,1.0914859076919454,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
13,-1392.4050632911392,8.916374150026176,1.0833035815130903,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
14,-1341.7721518987341,9.366460104733706,1.1453916519356315,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
15,-1291.139240506329,9.674583899788558,1.1278109052517908,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
16,-1240.506329113924,10.319106862975492,1.1980373787480625,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
17,-1189.873417721519,10.985850801753502,1.3040827237916977,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
18,-1139.240506329114,12.046344820621112,1.5339246293159055,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
19,-1088.607594936709,12.581490901236734,1.6856053776571727,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
20,-1037.9746835443038,12.925304964979489,1.6719068495267242,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
21,-987.3417721518988,12.939402229566541,1.6072051630157653,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
22,-936.7088607594937,12.809839119753903,1.520661375613719,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
23,-886.0759493670887,12.574845737533437,1.392014675235993,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
24,-835.4430379746836,12.542656075793008,1.276132401007359,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
25,-784.8101265822784,12.96917930337704,1.239697779454596,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
26,-734.1772151898733,13.345433811996546,1.205073855548957,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
27,-683.5443037974683,13.886322135602434,1.1991342455464344,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
28,-632.9113924050632,14.273864659041994,1.180309757261425,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
29,-582.2784810126582,14.821471853893664,1.2159930254550004,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
30,-531.6455696202531,15.593235739601983,1.2797469611248367,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
31,-481.0126582278481,16.36328140206221,1.3281048325274265,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
32,-430.37974683544303,17.793661414513156,1.527854620900645,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
33,-379.746835443038,20.047708622291683,2.112304655367161,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
34,-329.11392405063293,21.531383907447257,2.499141416947808,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
35,-278.4810126582279,22.45312146006359,2.7638435421261818,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
36,-227.84810126582283,23.179385250525343,2.8803664558697735,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
37,-177.21518987341778,23.14298730623391,2.8299549043580448,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
38,-126.58227848101274,22.07969239651329,2.5440358832294327,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
39,-75.94936708860769,21.388005542585418,2.445248324787637,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
40,-25.316455696202638,20.897152669516704,2.3073388811960998,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
41,25.31645569620241,20.57479998099307,2.150321592075127,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
42,75.94936708860769,19.654250062786872,1.958688432268201,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
43,126.58227848101251,18.73313105771939,1.853418275260289,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
44,177.21518987341778,17.951263252264923,1.6791520603105836,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
45,227.8481012658226,16.895314258241818,1.4834009074713175,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
46,278.4810126582279,16.015248218514024,1.4257098807554607,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
47,329.1139240506327,15.30124450860752,1.373902696922756,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
48,379.746835443038,14.187675975275537,1.1932194128301112,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
49,430.37974683544326,12.935871609830194,1.0328200221208348,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
50,481.0126582278481,12.171389456428587,0.9671100100039454,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
51,531.6455696202534,11.79694708471083,0.939668126688808,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
52,582.2784810126582,11.39315438946916,0.9700030477106213,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
53,632.9113924050635,11.081061661980218,1.00127555939005,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
54,683.5443037974683,10.78229963047223,1.0649737583677232,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
55,734.1772151898736,10.766106544161836,1.160316236933044,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
56,784.8101265822784,10.577828525027467,1.193735152266467,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
57,835.4430379746836,10.09397085967991,1.222578194660681,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
58,886.0759493670885,9.572380175569819,1.136813089999137,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
59,936.7088607594937,8.997192645462023,1.0070185223167405,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
60,987.3417721518986,8.399090398599704,0.881878809449584,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
61,1037.9746835443038,7.925456118889981,0.819556035653848,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
62,1088.6075949367087,7.492505794813235,0.7383812927287754,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
63,1139.240506329114,7.098128540731139,0.7005147660697957,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
64,1189.8734177215188,7.0802705003031425,0.6830033771253878,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
65,1240.506329113924,6.88591666245626,0.6659029505830921,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
66,1291.1392405063293,6.659457052465942,0.6736741189459773,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
67,1341.7721518987341,6.430410664536887,0.7026015551756806,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
68,1392.4050632911394,6.17147800737785,0.7101928724067553,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
69,1443.0379746835442,5.898720736023453,0.6969913472709758,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
70,1493.6708860759495,5.748701685836745,0.6252604092174908,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
71,1544.3037974683543,5.577298704687919,0.5508399184698609,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
72,1594.9367088607596,5.543159387856722,0.5141768551104987,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
73,1645.5696202531644,5.692698712348938,0.5555248252687223,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
74,1696.2025316455697,5.540601152338915,0.5615885966171787,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
75,1746.8354430379745,5.685729751740065,0.6085716135911851,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
76,1797.4683544303798,5.7738276621492375,0.6494816820663153,fragment,DHX36KO,DHX36KO,pooled,down,192,DHX36KO
