ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast_direction
GO:0060419	heart growth	20/1098	109/14485	0.1834862385321101	2.420581206864859	4.2634785109441955	1.7915049710338262e-4	0.004424933170238948	0.0035812392428128618	Tgfb2/Camk2d/Foxp1/Ccnd2/Pak1/Fgfr1/Sorbs2/Tgfbr2/Cited2/Gja1/Gli1/Meis1/Adra1b/Nog/Foxc1/Edn1/Zfpm2/Ccn4/Nkx2-5/Pim1	20	dKO_vs_WT_down
GO:0048701	embryonic cranial skeleton morphogenesis	12/1098	48/14485	0.25	3.2980418943533696	4.567135311117674	1.8262102736805154e-4	0.004489575817679062	0.00363355659470619	Rdh10/Twist2/Tgfb2/Dlx2/Slc39a1/Hoxa1/Tgfbr2/Chst11/Gli3/Tfap2a/Mmp14/Grhl2	12	dKO_vs_WT_down
GO:0090288	negative regulation of cellular response to growth factor stimulus	18/1098	93/14485	0.1935483870967742	2.553322756918738	4.303743704784965	1.8563367498853722e-4	0.004521541708586725	0.0036594276075657627	Sulf1/Cflar/Gpc1/Creb3l1/Thbs1/Fbn1/Wnt4/Cav1/Adgra2/Mtmr4/Nog/Wnt5a/Spry2/Crim1/Sema6a/Tcf7l2/Cask/Apln	18	dKO_vs_WT_down
GO:0072006	nephron development	25/1098	152/14485	0.16447368421052633	2.1697644041798485	4.1519818050079245	1.8564018419591955e-4	0.004521541708586725	0.0036594276075657627	Sulf1/Cflar/Wnt6/Vangl2/Cd44/Bmp2/Wnt4/Prom1/Smo/Tacstd2/Ilk/Nog/Itga3/Gli3/Foxc1/Tfap2a/Edn1/Irx1/Irx2/Myc/Pdgfb/Wnt7b/Acta2/Gpc3/Cited1	25	dKO_vs_WT_down
GO:0043410	positive regulation of MAPK cascade	52/1098	412/14485	0.1262135922330097	1.6650308592851963	3.9219392193703606	1.8701352981323908e-4	0.004534000831094244	0.0036695111719357368	Cflar/Tgfb2/Nenf/Gsn/Cd44/Thbs1/Itpripl1/Bmp2/Pdgfc/Camk2d/Glipr2/Wnt4/Nmnat1/Flt1/Met/Wnt7a/Arl6ip5/Slco3a1/Cavin3/Ilk/Igf2/Fgfr1/Mfhas1/Nkd1/Ryk/Igfbp3/Egfr/Adra1b/Arrb2/Erbb2/Igfbp4/Timp2/Rock2/Inhba/Dusp22/Edn1/Gadd45g/Wnt5a/Sorbs3/Fgf17/Spry2/Ghr/Myh9/Pdgfb/Arhgap8/Wnt7b/Igfbp6/App/Prkce/Dsc2/Sh3rf2/Acta2	52	dKO_vs_WT_down
GO:0001935	endothelial cell proliferation	23/1098	135/14485	0.17037037037037037	2.247554476151926	4.170654834598892	1.9429113021559793e-4	0.004688833192955324	0.003794821930092196	Sulf1/Vash2/Zeb2/Thbs1/Ecm1/F3/Hspg2/Flt1/Cav1/Emc10/Igf2/Fgfr1/Cdh13/Cyba/Gja1/Bmp6/Wnt5a/Mmp14/Loxl2/Sema5a/Pdgfb/Lipa/Apln	23	dKO_vs_WT_down
GO:0033275	actin-myosin filament sliding	6/1098	13/14485	0.46153846153846156	6.088692728036991	5.256751208316831	2.0176735659747417e-4	0.004847023118992291	0.0039228500717941985	Actc1/Tpm1/Myl6/Myl6b/Dbn1/Tnnc1	6	dKO_vs_WT_down
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	41/1098	303/14485	0.1353135313531353	1.785078781102154	3.9552105699805424	2.03942536430707e-4	0.004860324728536774	0.003933615487736222	Cd28/Irs1/Aim2/Tgfb2/Prr5l/Thbs1/Pdgfc/Cdkn2a/Errfi1/Sema3e/Flt1/Axl/Rras/Rcn3/Cavin3/Ilk/Pik3c2a/Igf2/Irs2/Fgfr1/Mfhas1/Rasd2/Itgb1/Ryk/Hyal2/Unc5b/Col6a2/Egfr/Arrb2/Erbb2/Edn1/Wnt5a/Spry2/Sema5a/Pdgfb/Hmga1/Ddr1/Hbegf/Clcf1/Il33/Tcf7l2	41	dKO_vs_WT_down
GO:0048732	gland development	57/1098	465/14485	0.12258064516129032	1.6171044127152006	3.873601301263106	2.0416874453651912e-4	0.004860324728536774	0.003933615487736222	Sulf1/Cflar/Wnt10a/Irs1/Tgfb2/Irf6/Cd44/Pax6/Bmp2/Tgm2/Csf1/Pitx2/Wls/Cdkn2a/Wnt4/Errfi1/Sema3c/Orai1/Asl/Cav1/Met/Smo/Hoxa3/Hoxa5/Lsr/E2f8/Igf2/Ccnd1/Irs2/Fgfr1/Mmp2/Aprt/Tgfbr2/Cited2/Perp/Tnfaip3/Gja1/E2f7/Gli1/Egfr/Ntn1/Nog/Wnt3/Id2/Gli3/Foxc1/Edn1/Wnt5a/Rcbtb2/Pdgfb/Runx1/Nkx2-5/Hmga1/Ddr1/Lipa/Tcf7l2/Msn	57	dKO_vs_WT_down
GO:0090090	negative regulation of canonical Wnt signaling pathway	22/1098	127/14485	0.1732283464566929	2.2852573756149335	4.166283197664354	2.076285100259276e-4	0.004920421582191014	0.0039822537840439876	Fermt1/Bmp2/Cav1/Ruvbl2/Nkd1/Cyld/Apc2/Gli1/Kremen1/Tmem88/Nog/Axin2/Gli3/Wnt5a/Lats2/Prickle1/App/Prkn/Nkx2-5/Mcc/Tcf7l2/Gpc3	22	dKO_vs_WT_down
GO:0051494	negative regulation of cytoskeleton organization	26/1098	162/14485	0.16049382716049382	2.1172614630416695	4.095426413400255	2.0897705541228276e-4	0.004930171697417128	0.003990144862604125	Map2/Spta1/Gsn/Stmn2/Schip1/Met/Tacstd2/Myadm/Clip3/Tpm1/Apc2/Pfn1/Trim37/Dbn1/Map1b/Dmtn/Phldb2/Prkn/Tubb4a/Arhgap28/Ssh3/Cfl1/Mid1ip1/Fgf13/Tmsb4x/Arhgap6	26	dKO_vs_WT_down
GO:0003013	circulatory system process	57/1098	466/14485	0.1223175965665236	1.613634231572035	3.856095806670727	2.1599164623759462e-4	0.005072910941321363	0.004105668275521946	Ptgs2/F5/Tgfb2/Gsn/Zeb2/Actc1/Fabp5/Camk2d/Ddah1/Sh3gl2/Slc2a1/Htr1d/Sri/Cav1/Met/Ppp1r13l/Adm/Mmp2/Bbs2/Cyba/Itgb1/Tpm1/Htr1b/Itga9/Gja1/Smtn/Egfr/Adra1b/Rangrf/Gaa/Rock2/Id2/Foxc1/Dsp/Bmp6/Edn1/Ocln/Tnnc1/Plec/Pdgfb/Emp2/Pkp2/App/Nkx2-5/Ier3/Dsc2/Bin1/Hbegf/Gna14/Acta2/Gsto1/Dusp5/Apln/Fgf13/Flna/Cysltr1/Amot	57	dKO_vs_WT_down
GO:0018108	peptidyl-tyrosine phosphorylation	13/1098	56/14485	0.23214285714285715	3.062467473328129	4.428603524619391	2.22366874823702e-4	0.005199431681988872	0.004208065537599413	Hck/Rap2b/Errfi1/Flt1/Gprc5a/Efemp1/Nedd9/Dmtn/Pdgfb/Ddr1/Efna5/Pkdcc/Socs5	13	dKO_vs_WT_down
GO:0048640	negative regulation of developmental growth	19/1098	103/14485	0.18446601941747573	2.4335066404937487	4.181311045308607	2.3976617671170647e-4	0.005581459538408353	0.004517252840236854	Map2/Dusp10/Trim46/Plac8/Foxp1/Pak1/Bbs2/Ryk/Tgfbr2/Cited2/Gja1/Ntn1/Nog/Wnt3/Wnt5a/Sema5a/Cfl1/Tcf7l2/Fgf13	19	dKO_vs_WT_down
GO:0060326	cell chemotaxis	33/1098	228/14485	0.14473684210526316	1.9093926756782669	3.963771376462983	2.4119658189829065e-4	0.005590022983995186	0.004524183509290914	Tgfb2/Thbs1/Csf1/Ccl27a/Creb3/Ppbp/Cxcl10/Flt1/Met/Arhgef5/Parva/Fgfr1/Mtus1/Mmp2/Bcar1/Itga9/Perp/Arrb2/Cxcl16/Nedd9/Edn1/Wnt5a/Lgals3/Sema5a/Plec/Pdgfb/App/Dusp1/Hbegf/Gstp2/Anxa1/Mospd2/Tmsb4x	33	dKO_vs_WT_down
GO:0007179	transforming growth factor beta receptor signaling pathway	30/1098	200/14485	0.15	1.9788251366120218	3.9919379823020082	2.431701668046031e-4	0.005611044945434285	0.0045411972517295455	Col3a1/Tgfb2/Zeb2/Spred1/Thbs1/Fbn1/Fermt1/Bmp2/Cdkn2b/Bmp8b/Selenon/Peg10/Zyx/Sinhcaf/Tgfb1i1/Cd109/Tgfbr2/Cited2/Chst11/Arrb2/Mtmr4/Itga3/Sox11/Dusp22/Lats2/Spry2/Hspa1a/Ltbp1/Fam89b/Cited1	30	dKO_vs_WT_down
GO:0030099	myeloid cell differentiation	52/1098	418/14485	0.12440191387559808	1.6411308947978491	3.809236163858867	2.674107934244231e-4	0.0061434418524274675	0.004972083012649007	Cflar/Casp8/Twist2/Itpkb/B2m/Fbn1/Bmp2/Csf1/Cdkn2b/Pabpc4/Cdk6/Wdr1/Hoxa5/Hoxa7/Foxp1/Selenow/Relb/Lrrk1/Mfhas1/Tpm4/Junb/Ets1/Ubash3b/Anxa2/Cd109/Tgfbr2/Cited2/Efna2/Thoc5/Meis1/Id2/Actn1/Inhba/Nedd9/Prxl2a/Gmpr2/Dmtn/Myc/Ccn4/Myh9/App/Runx1/Hmga1/Hspa1b/Hspa1a/Mpig6b/Tnfsf9/Ehbp1l1/Il33/Lipa/Gpc3/Flna	52	dKO_vs_WT_down
GO:0035265	organ growth	29/1098	192/14485	0.15104166666666666	1.992566977838494	3.96508531513929	2.7192172591962476e-4	0.006215675474506883	0.005030543981908651	Tgfb2/Thbs1/Ecm1/Camk2d/Evc/Gusb/Smo/Foxp1/Ccnd2/Pak1/Igf2/Fgfr1/Sorbs2/Tgfbr2/Cited2/Gja1/Gli1/Meis1/Adra1b/Nog/Foxc1/Edn1/Lats2/Spry2/Zfpm2/Ccn4/Nkx2-5/Pim1/Tcf7l2	29	dKO_vs_WT_down
GO:0071774	response to fibroblast growth factor	19/1098	104/14485	0.18269230769230768	2.4101075381813084	4.1331213564897356	2.729178929122011e-4	0.006215675474506883	0.005030543981908651	Sulf1/Gpc1/Creb3l1/Cd44/Thbs1/Flrt3/Wnt4/Fgfr1/Itgb1/Hyal2/Nog/Col1a1/Wnt5a/Fgf17/Spry2/Pdgfb/Zfp36l2/Tcf7l2/Apln	19	dKO_vs_WT_down
GO:2000181	negative regulation of blood vessel morphogenesis	18/1098	96/14485	0.1875	2.473531420765027	4.148427529166131	2.8084343026779467e-4	0.00634244643438768	0.0051331437543589205	Sulf1/Tgfb2/Creb3l1/Spred1/Thbs1/Wnt4/Sema3e/Cxcl10/Flt1/Stard13/Hoxa5/Col4a2/Rock2/Foxc1/Plk2/Spry2/Sema6a/Amot	18	dKO_vs_WT_down
GO:0030178	negative regulation of Wnt signaling pathway	25/1098	156/14485	0.16025641025641027	2.114129419457288	4.006764308819348	2.8089527071133424e-4	0.00634244643438768	0.0051331437543589205	Fermt1/Bmp2/Trabd2b/Cav1/Ruvbl2/Nkd1/Cyld/Apc2/Gli1/Kremen1/Tmem88/Tax1bp3/Nog/Axin2/Gli3/Barx1/Wnt5a/Lats2/Prickle1/App/Prkn/Nkx2-5/Mcc/Tcf7l2/Gpc3	25	dKO_vs_WT_down
GO:0046620	regulation of organ growth	19/1098	105/14485	0.18095238095238095	2.3871541330557724	4.085485967453117	3.100003720598269e-4	0.006969709219686963	0.00564080748979757	Smo/Foxp1/Ccnd2/Pak1/Igf2/Fgfr1/Tgfbr2/Cited2/Gja1/Gli1/Nog/Foxc1/Edn1/Lats2/Zfpm2/Ccn4/Nkx2-5/Pim1/Tcf7l2	19	dKO_vs_WT_down
GO:0048704	embryonic skeletal system morphogenesis	18/1098	97/14485	0.18556701030927836	2.448031096839615	4.097956438748357	3.208664647411695e-4	0.007152874877132596	0.005789049285807451	Rdh10/Twist2/Tgfb2/Dlx2/Slc39a1/Hspg2/Hoxa1/Hoxa3/Hoxa5/Hoxa7/Tgfbr2/Chst11/Nog/Sox11/Gli3/Tfap2a/Mmp14/Grhl2	18	dKO_vs_WT_down
GO:1901343	negative regulation of vasculature development	18/1098	97/14485	0.18556701030927836	2.448031096839615	4.097956438748357	3.208664647411695e-4	0.007152874877132596	0.005789049285807451	Sulf1/Tgfb2/Creb3l1/Spred1/Thbs1/Wnt4/Sema3e/Cxcl10/Flt1/Stard13/Hoxa5/Col4a2/Rock2/Foxc1/Plk2/Spry2/Sema6a/Amot	18	dKO_vs_WT_down
GO:0010171	body morphogenesis	13/1098	58/14485	0.22413793103448276	2.956865146661642	4.276521654927078	3.2223713182422565e-4	0.007153120466359709	0.005789248048985089	Twist2/Tgfb2/Schip1/Mab21l2/Rras/Mmp2/Nog/Col1a1/Wnt3/Tfap2a/Prickle1/Tcf7l2/Gpc3	13	dKO_vs_WT_down
GO:0002088	lens development in camera-type eye	16/1098	81/14485	0.19753086419753085	2.6058602622051312	4.150615474856313	3.26521469256135e-4	0.007166452531516254	0.005800038113623234	Vim/Zeb2/Pax6/Spred1/Tdrd7/Six5/Sox1/Fat1/Cryab/Tgfbr2/Cited2/Gja1/Meis1/Sox11/Tfap2a/Spry2	16	dKO_vs_WT_down
GO:0014855	striated muscle cell proliferation	16/1098	81/14485	0.19753086419753085	2.6058602622051312	4.150615474856313	3.26521469256135e-4	0.007166452531516254	0.005800038113623234	Cflar/Tgfb2/Selenon/Foxp1/Ccnd2/Six5/Fgfr1/Tgfbr2/Cited2/Gja1/Gli1/Nog/Foxc1/Zfpm2/Nkx2-5/Pim1	16	dKO_vs_WT_down
GO:0048041	focal adhesion assembly	17/1098	89/14485	0.19101123595505617	2.519852233887968	4.118881020211839	3.269242743896409e-4	0.007166452531516254	0.005800038113623234	S100a10/Wnt4/Limch1/Dapk3/Actg1/Actn1/Dusp22/Vcl/Mmp14/Ajuba/Dmtn/Myh9/Phldb2/Efna5/Actn3/Cfl1/Arhgap6	17	dKO_vs_WT_down
GO:0051258	protein polymerization	36/1098	261/14485	0.13793103448275862	1.8196093210225488	3.8266616771251356	3.359497551955592e-4	0.007324868264007549	0.005928249007675254	Map2/Arpc5/Casq1/Spta1/Gsn/Stmn2/Clip1/Eln/Cav1/Met/Myadm/Plekhg2/Clip3/Pak1/Tubgcp3/Tpm1/Tpgs1/Pfn1/Myo1c/Dbn1/Map1b/Nefl/Dmtn/Cdc42ep1/Prkn/Hspa1b/Hspa1a/Tubb4a/Arhgap28/Prkce/Bin1/Ssh3/Cfl1/Mid1ip1/Fgf13/Tmsb4x	36	dKO_vs_WT_down
GO:0060043	regulation of cardiac muscle cell proliferation	11/1098	44/14485	0.25	3.2980418943533696	4.372093514650719	3.369355863694786e-4	0.007324868264007549	0.005928249007675254	Foxp1/Ccnd2/Fgfr1/Tgfbr2/Cited2/Gja1/Gli1/Nog/Zfpm2/Nkx2-5/Pim1	11	dKO_vs_WT_down
GO:0001892	embryonic placenta development	19/1098	106/14485	0.1792452830188679	2.364633811045812	4.0383923882366775	3.513969284120169e-4	0.007496883025879838	0.006067466029008682	Vash2/Ccn1/Cdx2/E2f8/Adm/Igf2/Junb/Cited2/Prdm1/Syde1/E2f7/Egfr/Krt19/Grhl2/Pdgfb/Wnt7b/Krt8/Birc6/Cited1	19	dKO_vs_WT_down
GO:0072001	renal system development	44/1098	341/14485	0.12903225806451613	1.7022151712791587	3.7580717734817277	3.5316295212550525e-4	0.007496883025879838	0.006067466029008682	Sulf1/Rdh10/Cflar/Wnt6/Vangl2/Tgfb2/Cd44/Gatm/Fbn1/Bmp2/Schip1/Wnt4/Prom1/Fras1/Smo/Tacstd2/Anxa4/Ilk/Efnb2/Col4a1/Fgfr1/Prdm1/Nog/Itga3/Id2/Sox11/Gli3/Foxc1/Bmp6/Tfap2a/Edn1/Irx1/Irx2/Wnt5a/Has2/Myc/Pdgfb/Wnt7b/Prickle1/Ptk7/Epcam/Acta2/Gpc3/Cited1	44	dKO_vs_WT_down
GO:0019229	regulation of vasoconstriction	14/1098	66/14485	0.21212121212121213	2.7983385770271014	4.193529031293928	3.5339802136821893e-4	0.007496883025879838	0.006067466029008682	Ptgs2/Cav1/Adm/Mmp2/Itgb1/Itga9/Gja1/Egfr/Adra1b/Edn1/Pdgfb/Dusp5/Apln/Cysltr1	14	dKO_vs_WT_down
GO:0021536	diencephalon development	14/1098	66/14485	0.21212121212121213	2.7983385770271014	4.193529031293928	3.5339802136821893e-4	0.007496883025879838	0.006067466029008682	Nrp2/Gbx2/Zeb2/Pax6/Bmp2/Pitx2/Wnt4/Sema3e/Smo/Gli1/Nog/Wnt5a/Sema5a/Tcf7l2	14	dKO_vs_WT_down
GO:0051893	regulation of focal adhesion assembly	14/1098	66/14485	0.21212121212121213	2.7983385770271014	4.193529031293928	3.5339802136821893e-4	0.007496883025879838	0.006067466029008682	S100a10/Wnt4/Limch1/Dapk3/Actg1/Dusp22/Vcl/Mmp14/Dmtn/Myh9/Phldb2/Efna5/Cfl1/Arhgap6	14	dKO_vs_WT_down
GO:0090109	regulation of cell-substrate junction assembly	14/1098	66/14485	0.21212121212121213	2.7983385770271014	4.193529031293928	3.5339802136821893e-4	0.007496883025879838	0.006067466029008682	S100a10/Wnt4/Limch1/Dapk3/Actg1/Dusp22/Vcl/Mmp14/Dmtn/Myh9/Phldb2/Efna5/Cfl1/Arhgap6	14	dKO_vs_WT_down
GO:0098901	regulation of cardiac muscle cell action potential	8/1098	25/14485	0.32	4.221493624772313	4.61686239361009	3.57772093484054e-4	0.007559192706102845	0.006117895236284077	Camk2d/Cav1/Rangrf/Dsp/Pkp2/Dsc2/Bin1/Fgf13	8	dKO_vs_WT_down
GO:0055007	cardiac muscle cell differentiation	23/1098	141/14485	0.16312056737588654	2.1519138601454615	3.9363908927048943	3.7339178349952875e-4	0.007857656691964083	0.006359451638970921	Fhl2/Speg/Actc1/Bmp2/Lmna/Camk2d/Pitx2/Met/Foxp1/Ccnd2/Pak1/Efnb2/Sorbs2/Itgb1/Meis1/Adra1b/Arrb2/Edn1/Ccn4/Plec/Prickle1/T/Nkx2-5	23	dKO_vs_WT_down
GO:0001953	negative regulation of cell-matrix adhesion	10/1098	38/14485	0.2631578947368421	3.4716230466877573	4.36906991538387	3.9957390398864394e-4	0.00837513270471815	0.006778261445309561	Thbs1/Cdkn2a/Sema3e/Hoxa7/Dusp22/Mmp14/Dmtn/Phldb2/Cask/Arhgap6	10	dKO_vs_WT_down
GO:0030307	positive regulation of cell growth	27/1098	178/14485	0.15168539325842698	2.0010591269110334	3.8485686566479504	4.064629952240248e-4	0.008452181098314603	0.006840619162393093	Tgfb2/Sfn/Pak1/Ilk/Tead1/Cyba/Syt1/Egfr/Ntn1/Cxcl16/Erbb2/Krt17/Wnt3/Edn1/Dbn1/Map1b/Wnt5a/Mmp14/Ctnnd2/Sema5a/Ccn4/Prkn/Afdn/Tnfrsf12a/Efna5/Hbegf/Cfl1	27	dKO_vs_WT_down
GO:0050920	regulation of chemotaxis	27/1098	178/14485	0.15168539325842698	2.0010591269110334	3.8485686566479504	4.064629952240248e-4	0.008452181098314603	0.006840619162393093	Thbs1/Csf1/F3/Ccl27a/Creb3/Ppbp/Cxcl10/Met/Efnb2/Fgfr1/Adgra2/Mtus1/Cdh13/Ryk/Perp/Wnt3/Nedd9/Edn1/Wnt5a/Sema5a/Pdgfb/App/Dusp1/Gstp2/Stx3/Mospd2/Tmsb4x	27	dKO_vs_WT_down
GO:0032964	collagen biosynthetic process	14/1098	67/14485	0.208955223880597	2.7565723296087863	4.127192488431127	4.1609746974749815e-4	0.008618459796620424	0.006975193804925943	Tram2/Vim/Col5a1/Creb3l1/Wnt4/Errfi1/Rcn3/Serpinh1/Arrb2/Col1a1/Inhba/Pdgfb/Tnfrsf12a/Ltbp1	14	dKO_vs_WT_down
GO:0022604	regulation of cell morphogenesis	36/1098	264/14485	0.13636363636363635	1.798931942374565	3.7518932814258346	4.1893395183659427e-4	0.008643182433773815	0.006995202621998034	Spta1/Cd44/Hck/Dhx36/Wls/Lrp8/Sema3e/Wdr1/Cldn4/Met/Numbl/Ilk/Parva/Prag1/Palm3/Rhou/Tpm1/Marcks/Palm/Dapk3/Syt1/Grip1/Dbn1/Wnt5a/Dmtn/Myh9/Cdc42ep1/Prkn/Afdn/Efna5/Epb41l3/Arap3/Cfl1/Anxa1/Cask/Msn	36	dKO_vs_WT_down
GO:0061351	neural precursor cell proliferation	29/1098	197/14485	0.14720812182741116	1.941994211903507	3.8124084460510854	4.2173904048705286e-4	0.008667066765634317	0.007014532971916648	Gbx2/Kif1a/Kif14/Zeb2/Pax6/Nes/Ptbp2/Smo/Wnt7a/Numbl/Ilk/Fgfr1/Itgb1/Ryk/Gli1/Kctd11/Nog/Erbb2/Id2/Gli3/Dbn1/Zfp503/Wnt5a/Wnt7b/Afdn/Tead3/Fgf13/Flna/Bex1	29	dKO_vs_WT_down
GO:1990000	amyloid fibril formation	9/1098	32/14485	0.28125	3.710297131147541	4.39558507054817	4.543931384991794e-4	0.00929011573783278	0.007518786334303784	Gsn/B2m/Cdkn2a/Hspg2/Ldlr/Cryab/Cstb/Serf1/App	9	dKO_vs_WT_down
GO:0032496	response to lipopolysaccharide	37/1098	275/14485	0.13454545454545455	1.7749461831429045	3.715734270072778	4.5604322396234877e-4	0.00929011573783278	0.007518786334303784	Mapkapk2/Ptgs2/Capn2/Dusp10/Vim/B2m/Gbp3/Gbp2b/Gbp2/Ccl27a/Ppbp/Cxcl10/Foxp1/Irak2/Selenow/Axl/Irf3/Adm/Efnb2/Palm3/Tnfaip3/Prdm1/Plscr3/Cxcl16/Nr1d1/Bmp6/Tfap2a/Edn1/Wnt5a/Litaf/Prkce/Bin1/Ticam2/Ankrd1/Nfkb2/Casp7/Cited1	37	dKO_vs_WT_down
GO:0060038	cardiac muscle cell proliferation	13/1098	60/14485	0.21666666666666667	2.858302975106254	4.130836757968727	4.57991657491315e-4	0.00929011573783278	0.007518786334303784	Tgfb2/Foxp1/Ccnd2/Fgfr1/Tgfbr2/Cited2/Gja1/Gli1/Nog/Foxc1/Zfpm2/Nkx2-5/Pim1	13	dKO_vs_WT_down
GO:0050680	negative regulation of epithelial cell proliferation	23/1098	143/14485	0.16083916083916083	2.1218171628007694	3.860904292892921	4.5911995663115815e-4	0.00929011573783278	0.007518786334303784	Sulf1/Dusp10/Tgfb2/Irf6/Pax6/Thbs1/B2m/Cdkn2a/Cdkn2b/Sfn/Cdk6/Flt1/Cav1/Smo/Efnb2/Marveld3/Cd109/Gja1/Wnt5a/Eppk1/Mcc/Cask/Gpc3	23	dKO_vs_WT_down
GO:0007044	cell-substrate junction assembly	18/1098	100/14485	0.18	2.374590163934426	3.9502273834306387	4.720706296912444e-4	0.009479250316052049	0.0076718589678629314	S100a10/Wnt4/Limch1/Dapk3/Actg1/Actn1/Dusp22/Vcl/Mmp14/Ajuba/Dmtn/Plec/Myh9/Phldb2/Efna5/Actn3/Cfl1/Arhgap6	18	dKO_vs_WT_down
GO:0061326	renal tubule development	18/1098	100/14485	0.18	2.374590163934426	3.9502273834306387	4.720706296912444e-4	0.009479250316052049	0.0076718589678629314	Wnt6/Cd44/Bmp2/Wnt4/Prom1/Smo/Tacstd2/Ilk/Col4a1/Nog/Gli3/Irx1/Irx2/Myc/Wnt7b/Prickle1/Gpc3/Cited1	18	dKO_vs_WT_down
GO:0072659	protein localization to plasma membrane	37/1098	276/14485	0.13405797101449277	1.7685152187112274	3.6917225341849176	4.892561599815516e-4	0.009786983489212711	0.007920917218832806	Tmbim1/Acsl3/Nfasc/Bcl2l1/S100a10/Camk2d/Sfn/Errfi1/Actb/Arl6ip5/Ehd2/Clip3/Bbs2/Itgb1/Anxa2/Myo5a/Palm/Grip1/Egfr/Rangrf/Tmem88/Flot2/Itga3/Rock2/Lgals3/Mmp14/Krt18/Emp2/Pkp2/Ap2m1/Epb41l3/Pkdcc/Aldh7a1/Stx3/Cask/Fgf13/Flna	37	dKO_vs_WT_down
GO:0034341	response to type II interferon	21/1098	126/14485	0.16666666666666666	2.1986945962355797	3.8702188046517993	4.915750481395467e-4	0.009796122455538467	0.007928313675137424	Vim/Gsn/Kynu/Zfp697/Gbp7/Gbp3/Gbp2b/Gbp2/Zyx/Rab11fip5/Bst2/Stx11/Dapk3/Cxcl16/Myo1c/Actg1/Edn1/Flnb/Wnt5a/Pim1/Cited1	21	dKO_vs_WT_down
GO:0003018	vascular process in circulatory system	29/1098	199/14485	0.1457286432160804	1.9224766821356325	3.752583881917919	4.996215849142024e-4	0.009918902483900448	0.008027683459693936	Ptgs2/Zeb2/Fabp5/Ddah1/Sh3gl2/Slc2a1/Htr1d/Cav1/Adm/Mmp2/Bbs2/Itgb1/Htr1b/Itga9/Gja1/Egfr/Adra1b/Rock2/Foxc1/Bmp6/Edn1/Ocln/Plec/Pdgfb/Acta2/Dusp5/Apln/Cysltr1/Amot	29	dKO_vs_WT_down
GO:0045667	regulation of osteoblast differentiation	23/1098	144/14485	0.1597222222222222	2.1070823213924306	3.8236245405689266	5.080978120153027e-4	0.010002964173525329	0.008095717260458778	Twist2/Bmp2/Lmna/Ccn1/Wnt4/Cdk6/Ilk/Fgfr1/Gli1/Nog/Wnt3/Axin2/Id2/Sox11/Gli3/Bmp6/Pdlim7/Ccn4/Wnt7b/Hdac7/Clic1/Crim1/Cited1	23	dKO_vs_WT_down
GO:0030856	regulation of epithelial cell differentiation	24/1098	153/14485	0.1568627450980392	2.069359619986428	3.808201263658458	5.084304712800314e-4	0.010002964173525329	0.008095717260458778	Klf7/Tgfb2/Zeb2/Pax6/Spred1/Bmp2/Ptch2/Sfn/Errfi1/Prom1/Cav1/Smo/Hoxa7/Foxp1/Ccnd1/Cd109/Rock2/Foxc1/Bmp6/Vcl/Spry2/Eppk1/Maff/Cited1	24	dKO_vs_WT_down
GO:0034113	heterotypic cell-cell adhesion	11/1098	46/14485	0.2391304347826087	3.154648768511919	4.191704313656434	5.095598552565649e-4	0.010002964173525329	0.008095717260458778	Nfasc/Cd44/Myadm/Parva/Itgb1/Perp/Tnfaip3/Madcam1/Dsp/Pkp2/Dsc2	11	dKO_vs_WT_down
GO:0007369	gastrulation	28/1098	190/14485	0.14736842105263157	1.9441089061451442	3.751548899137634	5.165308957666015e-4	0.010102115400104425	0.008175963503721006	Vangl2/Col5a1/Wls/Myadm/Col4a2/Fgfr1/Mmp2/Itgb1/Col12a1/Tgfbr2/Tnfaip3/Gja1/Nog/Itga3/Wnt3/Lamb1/Inhba/Foxc1/Wnt5a/Mmp14/Myh9/Prickle1/T/Dusp1/Dusp5/Apln/Gpc3/Amot	28	dKO_vs_WT_down
GO:2001233	regulation of apoptotic signaling pathway	49/1098	399/14485	0.12280701754385964	1.6200907551209536	3.5970929377358982	5.34123835025374e-4	0.010407501837290712	0.008423122466579485	Cflar/Casp8/Tmbim1/Ptgs2/Pea15a/Tgfb2/Creb3l1/Cd44/Thbs1/Mal/Bcl2l1/Lmna/Cth/Creb3/Wnt4/Cav1/Bcl2l12/Fgfr1/Cyld/Mmp2/Hyal2/Tnfaip3/Eya4/Unc5b/Rtkn2/Dapk3/Fbxo7/Cradd/Pmp22/Alox12/Arrb2/Aatf/Nog/Inhba/Wnt5a/Lgals3/Myc/App/Prkn/Tnfrsf12a/Hspa1b/Hspa1a/Ltb/Ier3/Birc6/Gstp2/Itprip/Acsl5/Tcf7l2	49	dKO_vs_WT_down
